PickUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,ResidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2022-12-04 19:14:00,-1.493666,53.387249,38,2,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-12-05 19:14:00,-1.436176,53.378881,31,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-12-06 19:14:00,-1.444094,53.378449,65,2,3,Resident,Apple,2,O2,PrePaid,Active,Data
2022-12-07 19:14:00,-1.456786,53.385214,83,2,2,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2022-12-08 19:14:00,-1.473728,53.375667,23,2,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-12-09 19:14:00,-1.485747,53.386994,15,2,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-12-10 19:14:00,-1.445913,53.383236,34,1,5,Non-UK,Apple,5,Three,PrePaid,Passive,NotInUse
2022-12-11 19:14:00,-1.449389,53.374548,83,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-12-12 19:14:00,-1.447647,53.372869,28,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-12-13 19:14:00,-1.511888,53.385714,23,2,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-12-14 19:14:00,-1.489729,53.373970,27,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-12-15 19:14:00,-1.464330,53.372142,26,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2022-12-16 19:14:00,-1.478835,53.376309,17,2,2,UK,Apple,5,Three,PostPaid,Passive,NotInUse
2022-12-17 19:14:00,-1.492130,53.380301,70,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-12-18 19:14:00,-1.451248,53.386628,17,2,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2022-12-19 19:14:00,-1.485814,53.382937,76,2,3,UK,Android,2,O2,PostPaid,Passive,NotInUse
2022-12-20 19:14:00,-1.445177,53.375019,82,1,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-12-21 19:14:00,-1.490709,53.369682,45,1,3,UK,Android,5,Three,PostPaid,Passive,NotInUse
2022-12-22 19:14:00,-1.483755,53.383792,39,1,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2022-12-23 19:14:00,-1.481278,53.375557,52,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-12-24 19:14:00,-1.488645,53.371459,75,2,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2022-12-25 19:14:00,-1.470050,53.389904,81,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-12-26 19:14:00,-1.457581,53.378276,42,2,3,UK,Android,1,BT,PostPaid,Passive,NotInUse
2022-12-27 19:14:00,-1.496715,53.372183,67,2,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2022-12-28 19:14:00,-1.467816,53.387526,64,1,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2022-12-29 19:14:00,-1.473329,53.389094,21,2,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2022-12-30 19:14:00,-1.495567,53.388948,27,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2022-12-31 19:14:00,-1.507601,53.390486,84,1,2,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-01-01 19:14:00,-1.495390,53.383963,48,2,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-01-02 19:14:00,-1.463715,53.368614,29,2,1,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-01-03 19:14:00,-1.502931,53.387352,35,2,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-04 19:14:00,-1.510379,53.368367,13,2,4,UK,Android,5,Three,PostPaid,Active,Voice
2023-01-05 19:14:00,-1.471047,53.374294,75,1,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-06 19:14:00,-1.462457,53.378091,40,2,3,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-07 19:14:00,-1.511733,53.386477,75,2,4,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-01-08 19:14:00,-1.475730,53.373497,69,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-01-09 19:14:00,-1.488947,53.383774,68,1,1,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-01-10 19:14:00,-1.498415,53.388801,80,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-01-11 19:14:00,-1.480863,53.372635,22,2,5,UK,Android,1,BT,PostPaid,Active,Voice
2023-01-12 19:14:00,-1.506489,53.370053,14,1,3,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-01-13 19:14:00,-1.494953,53.386899,63,1,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-14 19:14:00,-1.489808,53.367910,74,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-01-15 19:14:00,-1.477710,53.370319,19,1,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-01-16 19:14:00,-1.492078,53.370501,25,2,1,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-01-17 19:14:00,-1.493057,53.368794,64,1,1,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-01-18 19:14:00,-1.509369,53.378903,19,2,1,UK,Apple,2,O2,PrePaid,Passive,NotInUse
2023-01-19 19:14:00,-1.507640,53.384566,24,1,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-01-20 19:14:00,-1.505228,53.388259,28,2,5,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-01-21 19:14:00,-1.465778,53.374356,54,1,1,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-01-22 19:14:00,-1.500848,53.386136,63,2,5,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-01-23 19:14:00,-1.510803,53.373712,59,1,5,Resident,Android,2,O2,PostPaid,Active,Data
2023-01-24 19:14:00,-1.494855,53.391128,55,2,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-01-25 19:14:00,-1.439615,53.385526,26,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-26 19:14:00,-1.447029,53.385216,60,1,1,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-01-27 19:14:00,-1.440291,53.384476,70,2,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-01-28 19:14:00,-1.476112,53.386678,77,2,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-01-29 19:14:00,-1.456507,53.388167,50,1,2,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-01-30 19:14:00,-1.443472,53.387352,65,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-01-31 19:14:00,-1.463361,53.384958,79,1,2,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-01 19:14:00,-1.477828,53.384931,20,2,2,UK,Android,1,BT,PrePaid,Active,Data
2023-02-02 19:14:00,-1.478484,53.374009,75,1,3,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-02-03 19:14:00,-1.450952,53.385877,24,1,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-02-04 19:14:00,-1.452231,53.387223,32,2,4,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-05 19:14:00,-1.495496,53.378262,59,2,1,UK,Android,4,EE,PostPaid,Passive,NotInUse
2023-02-06 19:14:00,-1.516194,53.385804,43,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-02-07 19:14:00,-1.466837,53.377674,81,2,3,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-02-08 19:14:00,-1.463315,53.384383,80,2,1,UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-02-09 19:14:00,-1.486466,53.384105,29,2,2,Non-UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-02-10 19:14:00,-1.483222,53.372876,72,2,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-02-11 19:14:00,-1.442863,53.376374,37,1,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-12 19:14:00,-1.468682,53.391988,44,1,2,UK,Android,6,MVNO,PrePaid,Active,Voice
2023-02-13 19:14:00,-1.439915,53.389564,72,2,1,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-02-14 19:14:00,-1.456125,53.377406,53,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-15 19:14:00,-1.502365,53.369261,64,2,4,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-02-16 19:14:00,-1.449543,53.372387,26,2,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-17 19:14:00,-1.437925,53.369278,72,1,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-02-18 19:14:00,-1.471194,53.383193,33,1,4,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2023-02-19 19:14:00,-1.469112,53.379263,57,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-02-20 19:14:00,-1.435021,53.370577,16,1,4,Resident,Apple,1,BT,PrePaid,Passive,NotInUse
2023-02-21 19:14:00,-1.477529,53.370130,35,2,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-02-22 19:14:00,-1.449062,53.386648,28,2,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-02-23 19:14:00,-1.508627,53.383724,14,1,2,Resident,Apple,5,Three,PostPaid,Active,Data
2023-02-24 19:14:00,-1.509005,53.385906,39,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-02-25 19:14:00,-1.479967,53.384422,74,2,2,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-02-26 19:14:00,-1.471912,53.374286,47,2,3,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-02-27 19:14:00,-1.449710,53.379791,25,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-02-28 19:14:00,-1.509641,53.371990,76,2,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-01 19:14:00,-1.462665,53.384370,67,2,2,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-03-02 19:14:00,-1.481639,53.378361,61,1,5,Resident,Android,3,Vodafone,PrePaid,Active,Data
2023-03-03 19:14:00,-1.512938,53.381748,51,2,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-03-04 19:14:00,-1.498671,53.390348,36,2,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-03-05 19:14:00,-1.455246,53.379844,41,2,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-03-06 19:14:00,-1.464216,53.390345,35,1,2,UK,Apple,5,Three,PostPaid,Passive,NotInUse
2023-03-07 19:14:00,-1.463930,53.373816,49,2,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-03-08 19:14:00,-1.440174,53.379553,21,2,4,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2023-03-09 19:14:00,-1.455858,53.377551,44,1,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-10 19:14:00,-1.454645,53.369845,28,1,3,Non-UK,Android,2,O2,PrePaid,Active,Data
2023-03-11 19:14:00,-1.448767,53.374490,75,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-03-12 19:14:00,-1.449046,53.391192,25,U,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-03-13 19:14:00,-1.468705,53.387342,48,U,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-14 19:14:00,-1.510526,53.371810,40,1,3,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-03-15 19:14:00,-1.485377,53.376736,15,1,4,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-03-16 19:14:00,-1.473827,53.378163,43,1,5,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-03-17 19:14:00,-1.493645,53.383462,84,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-03-18 19:14:00,-1.490027,53.378214,62,2,4,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-03-19 19:14:00,-1.502183,53.379115,21,1,1,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-20 19:14:00,-1.489044,53.368951,79,1,1,Resident,Apple,2,O2,PrePaid,Active,Data
2023-03-21 19:14:00,-1.465061,53.388700,58,1,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-03-22 19:14:00,-1.494934,53.386936,78,2,2,Resident,Android,4,EE,PostPaid,Active,Data
2023-03-23 19:14:00,-1.459961,53.386109,51,2,2,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-24 19:14:00,-1.459535,53.379063,45,1,1,Resident,Apple,2,O2,PostPaid,Active,Voice
2023-03-25 19:14:00,-1.508453,53.375051,24,2,5,UK,Android,2,O2,PrePaid,Passive,NotInUse
2023-03-26 19:14:00,-1.465273,53.380672,56,1,2,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-03-27 19:14:00,-1.443047,53.382825,63,2,3,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-03-28 19:14:00,-1.478474,53.372842,39,2,3,UK,Android,2,O2,PostPaid,Active,Data
2023-03-29 19:14:00,-1.467786,53.370469,83,2,1,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-03-30 19:14:00,-1.508990,53.368182,79,1,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-03-31 19:14:00,-1.494089,53.373956,16,2,5,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-04-01 19:14:00,-1.471836,53.390021,34,1,5,Resident,Android,2,O2,PrePaid,Active,Voice
2023-04-02 19:14:00,-1.510161,53.375379,12,1,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-04-03 19:14:00,-1.471242,53.383228,30,1,1,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-04-04 19:14:00,-1.467020,53.387260,74,1,2,Resident,Android,2,O2,PostPaid,Active,Data
2023-04-05 19:14:00,-1.443448,53.388425,34,2,5,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-04-06 19:14:00,-1.498379,53.392401,14,2,3,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-04-07 19:14:00,-1.441691,53.384858,63,1,2,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-04-08 19:14:00,-1.464838,53.373233,67,1,5,Non-UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-04-09 19:14:00,-1.450136,53.373122,74,2,2,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-04-10 19:14:00,-1.483537,53.373309,67,2,2,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-04-11 19:14:00,-1.470741,53.378119,58,2,2,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-04-12 19:14:00,-1.452506,53.386640,23,1,5,Non-UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-04-13 19:14:00,-1.511052,53.379464,79,1,1,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-04-14 19:14:00,-1.492919,53.379974,42,2,3,UK,Apple,4,EE,PostPaid,Passive,NotInUse
2023-04-15 19:14:00,-1.437001,53.379702,81,2,3,UK,Android,4,EE,PrePaid,Passive,NotInUse
2023-04-16 19:14:00,-1.497258,53.368240,74,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-04-17 19:14:00,-1.464144,53.384624,80,2,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-04-18 19:14:00,-1.516034,53.368856,34,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-04-19 19:14:00,-1.504800,53.369524,24,1,5,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2023-04-20 19:14:00,-1.483968,53.390837,72,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-04-21 19:14:00,-1.487388,53.377340,61,2,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-04-22 19:14:00,-1.508701,53.374196,56,2,2,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-04-23 19:14:00,-1.512304,53.380287,56,1,1,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-04-24 19:14:00,-1.488309,53.382254,68,2,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-04-25 19:14:00,-1.493696,53.381561,49,1,2,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-04-26 19:14:00,-1.511436,53.384649,25,2,3,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-04-27 19:14:00,-1.461502,53.375173,18,1,1,Non-UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-04-28 19:14:00,-1.486247,53.370577,49,1,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-04-29 19:14:00,-1.441675,53.381467,52,1,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-04-30 19:14:00,-1.483776,53.369128,34,1,5,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-05-01 19:14:00,-1.492412,53.375863,43,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-05-02 19:14:00,-1.476998,53.376056,32,1,4,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-05-03 19:14:00,-1.484465,53.371376,31,1,5,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-05-04 19:14:00,-1.463933,53.372817,13,2,2,Non-UK,Apple,4,EE,PostPaid,Passive,NotInUse
2023-05-05 19:14:00,-1.499986,53.392305,46,2,5,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-05-06 19:14:00,-1.442504,53.373552,72,1,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-05-07 19:14:00,-1.485510,53.386743,53,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-05-08 19:14:00,-1.467908,53.382487,47,2,1,Resident,Apple,1,BT,PostPaid,Active,Voice
2023-05-09 19:14:00,-1.434866,53.387856,75,1,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-05-10 19:14:00,-1.482670,53.382180,35,1,1,Resident,Android,4,EE,PostPaid,Active,Data
2023-05-11 19:14:00,-1.469900,53.384662,58,2,1,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2023-05-12 19:14:00,-1.470918,53.371713,54,2,5,UK,Android,2,O2,PostPaid,Passive,NotInUse
2023-05-13 19:14:00,-1.467611,53.380800,67,2,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2023-05-14 19:14:00,-1.484392,53.370624,27,2,2,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-05-15 19:14:00,-1.452765,53.392134,27,2,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-05-16 19:14:00,-1.442872,53.379844,47,2,4,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-05-17 19:14:00,-1.480798,53.385476,77,2,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-05-18 19:14:00,-1.461873,53.386109,78,2,1,Resident,Apple,4,EE,PostPaid,Active,Voice
2023-05-19 19:14:00,-1.501893,53.391077,17,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-05-20 19:14:00,-1.461613,53.387175,47,2,5,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-05-21 19:14:00,-1.466064,53.387506,72,1,4,UK,Android,2,O2,PrePaid,Passive,NotInUse
2023-05-22 19:14:00,-1.485413,53.377355,72,2,4,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-05-23 19:14:00,-1.462146,53.385301,81,2,3,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-05-24 19:14:00,-1.502429,53.386807,21,2,3,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-05-25 19:14:00,-1.513208,53.376367,81,1,3,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2023-05-26 19:14:00,-1.453517,53.372343,81,2,5,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-05-27 19:14:00,-1.480956,53.370361,56,1,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-05-28 19:14:00,-1.515355,53.379609,76,2,2,Resident,Android,5,Three,PostPaid,Active,Voice
2023-05-29 19:14:00,-1.489851,53.389104,80,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-05-30 19:14:00,-1.462733,53.386499,59,1,4,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-05-31 19:14:00,-1.452094,53.385440,81,2,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-06-01 19:14:00,-1.506743,53.377476,74,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-06-02 19:14:00,-1.459778,53.368782,53,1,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-06-03 19:14:00,-1.499227,53.369331,12,2,5,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2023-06-04 19:14:00,-1.447708,53.389515,68,1,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-06-05 19:14:00,-1.493685,53.389910,12,2,3,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-06-06 19:14:00,-1.508292,53.387984,37,2,3,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-06-07 19:14:00,-1.438748,53.389946,37,2,2,Non-UK,Apple,1,BT,PrePaid,Passive,NotInUse
2023-06-08 19:14:00,-1.502754,53.387918,18,2,5,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-06-09 19:14:00,-1.437465,53.379216,51,1,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-06-10 19:14:00,-1.491706,53.381599,76,2,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-06-11 19:14:00,-1.453136,53.374272,47,2,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-06-12 19:14:00,-1.442725,53.374575,74,1,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-06-13 19:14:00,-1.452968,53.388992,49,1,1,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-06-14 19:14:00,-1.504953,53.392023,57,2,5,UK,Android,1,BT,PrePaid,Active,Data
2023-06-15 19:14:00,-1.488102,53.382008,30,1,1,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-06-16 19:14:00,-1.441057,53.381631,31,2,2,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-06-17 19:14:00,-1.476547,53.378653,64,1,3,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-06-18 19:14:00,-1.505833,53.387384,32,1,5,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-06-19 19:14:00,-1.508855,53.384746,67,2,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-06-20 19:14:00,-1.486353,53.374980,23,2,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-06-21 19:14:00,-1.502738,53.379053,27,1,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-06-22 19:14:00,-1.443680,53.379674,54,2,5,Non-UK,Android,1,BT,PrePaid,Passive,NotInUse
2023-06-23 19:14:00,-1.483743,53.392314,29,1,2,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-06-24 19:14:00,-1.473274,53.373037,73,2,2,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-06-25 19:14:00,-1.442032,53.381651,61,2,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-06-26 19:14:00,-1.499731,53.368610,51,2,5,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-06-27 19:14:00,-1.461084,53.383447,81,1,2,UK,Apple,2,O2,PrePaid,Active,Data
2023-06-28 19:14:00,-1.477438,53.388768,81,2,4,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-06-29 19:14:00,-1.446274,53.390443,21,1,1,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-06-30 19:14:00,-1.460528,53.388392,35,2,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-07-01 19:14:00,-1.470568,53.368139,34,2,2,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-07-02 19:14:00,-1.472220,53.380658,71,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-07-03 19:14:00,-1.502863,53.370010,40,2,3,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-07-04 19:14:00,-1.471183,53.377314,46,1,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-07-05 19:14:00,-1.474084,53.383947,21,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-07-06 19:14:00,-1.512372,53.375971,40,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-07-07 19:14:00,-1.500681,53.389542,75,1,5,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-07-08 19:14:00,-1.491086,53.391361,63,2,1,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-07-09 19:14:00,-1.466816,53.391350,55,1,5,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-07-10 19:14:00,-1.485430,53.379640,47,1,2,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-07-11 19:14:00,-1.452684,53.375212,40,1,4,Resident,Apple,2,O2,PostPaid,Active,Data
2023-07-12 19:14:00,-1.438638,53.373492,28,2,3,UK,Android,4,EE,PostPaid,Passive,NotInUse
2023-07-13 19:14:00,-1.482588,53.383048,77,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-07-14 19:14:00,-1.439221,53.368010,70,2,1,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-07-15 19:14:00,-1.473843,53.367670,50,2,1,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2023-07-16 19:14:00,-1.435630,53.372408,70,1,3,UK,Apple,4,EE,PostPaid,Passive,NotInUse
2023-07-17 19:14:00,-1.499370,53.385558,17,2,1,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-07-18 19:14:00,-1.476551,53.371158,78,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-07-19 19:14:00,-1.452072,53.377700,61,1,1,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-07-20 19:14:00,-1.478728,53.389135,52,2,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-07-21 19:14:00,-1.497316,53.374476,82,1,3,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-07-22 19:14:00,-1.481492,53.379783,54,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-07-23 19:14:00,-1.493300,53.375956,21,1,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-07-24 19:14:00,-1.468231,53.377622,83,2,4,Non-UK,Android,2,O2,PostPaid,Passive,NotInUse
2023-07-25 19:14:00,-1.499427,53.386405,15,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-07-26 19:14:00,-1.501209,53.382032,59,2,4,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-07-27 19:14:00,-1.455942,53.368770,55,2,5,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
