PIckUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 12:00:00+00,-1.461455,53.512225,85,1,1,1,1,5,1,1,1,1
2020-04-29 13:00:00+00,-1.437374,53.364995,57,2,3,1,1,5,1,1,1,1
2020-04-29 13:00:00+00,-1.48042,53.448725,52,2,5,1,1,5,1,1,1,1
2020-04-29 14:00:00+00,-1.42034,53.389389,21,2,4,1,1,5,1,1,2,1
2020-04-29 15:00:00+00,-1.461211,53.493225,28,1,1,1,1,5,1,1,1,1
2020-04-29 15:00:00+00,-1.461486,53.398075,45,1,3,1,1,5,1,1,2,1
2020-04-29 16:00:00+00,-1.517494,53.383304,53,1,4,1,1,5,1,1,2,1
2020-04-29 17:00:00+00,-1.452969,53.389675,56,1,2,1,1,5,1,1,2,1
2020-04-29 17:00:00+00,-1.447028,53.373524,25,2,3,1,1,5,1,1,1,1
2020-04-29 17:00:00+00,-1.519695,53.364684,18,2,2,1,1,5,1,1,1,1
2020-04-29 18:00:00+00,-1.46492,53.458295,51,1,2,1,1,5,1,2,1,1
2020-04-29 18:00:00+00,-1.458866,53.420155,29,1,4,1,1,5,1,1,1,1
2020-04-29 19:00:00+00,-1.456026,53.379537,82,1,4,1,1,5,1,1,1,1
2020-04-29 19:00:00+00,-1.478679,53.463755,64,1,4,1,1,5,1,1,1,1
2020-04-29 20:00:00+00,-1.518386,53.375087,22,1,3,1,1,5,1,1,2,1
2020-04-29 20:00:00+00,-1.50489,53.386406,60,2,4,1,1,5,1,1,1,2
2020-04-29 20:00:00+00,-1.488276,53.384182,47,2,4,1,1,5,1,2,1,1
2020-04-29 21:00:00+00,-1.470571,53.395728,22,1,2,1,1,5,1,1,2,1
2020-04-29 21:00:00+00,-1.509886,53.375749,53,1,3,1,1,5,1,1,2,1
2020-04-29 21:00:00+00,-1.459077,53.366506,42,1,4,1,1,5,1,2,2,1
2020-04-29 22:00:00+00,-1.417529,53.369451,42,1,1,1,1,5,1,1,2,1
2020-04-29 22:00:00+00,-1.518352,53.383563,52,1,5,1,1,5,1,2,2,1
2020-04-29 09:00:00+00,-1.484029,53.497785,16,1,3,2,1,5,1,2,1,1
2020-04-29 11:00:00+00,-1.468366,53.380625,24,1,5,2,1,5,1,1,2,1
2020-04-29 11:00:00+00,-1.480551,53.387065,35,2,3,2,1,5,1,2,1,1
2020-04-29 12:00:00+00,-1.482306,53.388585,37,2,3,2,1,5,1,1,2,1
2020-04-29 12:00:00+00,-1.477403,53.499755,39,1,5,2,1,5,1,1,2,1
2020-04-29 13:00:00+00,-1.474441,53.416027,54,2,2,2,1,5,1,1,2,1
2020-04-29 14:00:00+00,-1.468544,53.382925,18,1,1,2,1,5,1,1,1,1
2020-04-29 14:00:00+00,-1.478506,53.426085,22,2,4,2,1,5,1,1,2,1
2020-04-29 14:00:00+00,-1.462571,53.452805,60,1,5,2,1,5,1,1,2,1
2020-04-29 15:00:00+00,-1.46736,53.415657,60,1,2,2,1,5,1,1,2,1
2020-04-29 16:00:00+00,-1.469248,53.488765,39,1,2,2,1,5,1,1,1,1
2020-04-29 16:00:00+00,-1.471184,53.512015,80,2,3,2,1,5,1,1,1,1
2020-04-29 17:00:00+00,-1.477713,53.460725,30,1,2,2,1,5,1,1,2,1
2020-04-29 17:00:00+00,-1.474004,53.420175,36,1,5,2,1,5,1,1,2,2
2020-04-29 17:00:00+00,-1.477917,53.376955,47,3,5,2,1,5,1,1,2,1
2020-04-29 12:00:00+00,-1.468729,53.436527,29,2,3,3,1,5,1,1,1,1
2020-04-29 13:00:00+00,-1.474442,53.397957,48,1,1,3,1,5,1,1,1,1
2020-04-29 13:00:00+00,-1.467603,53.432247,48,1,5,3,1,5,1,1,1,1
2020-04-29 14:00:00+00,-1.482987,53.472785,24,2,1,3,1,5,1,1,1,2
2020-04-29 14:00:00+00,-1.480783,53.453625,36,2,4,3,1,5,1,1,2,1
2020-04-29 00:00:00+00,-1.431187,53.389962,25,1,2,1,1,6,1,1,2,1
2020-04-29 00:00:00+00,-1.448693,53.36918,74,1,3,1,1,6,1,1,1,1
2020-04-29 00:00:00+00,-1.419498,53.383393,33,1,1,1,1,6,1,1,2,1
2020-04-29 01:00:00+00,-1.425559,53.369737,46,1,5,1,1,6,1,2,1,1
2020-04-29 02:00:00+00,-1.448693,53.36918,33,1,2,1,1,6,1,1,2,2
2020-04-29 02:00:00+00,-1.464758,53.382361,63,1,4,1,1,6,1,1,2,1
2020-04-29 02:00:00+00,-1.512445,53.396391,55,1,4,1,1,6,1,1,1,1
2020-04-29 03:00:00+00,-1.487408,53.376892,44,2,2,1,1,6,1,1,2,1
2020-04-29 03:00:00+00,-1.497776,53.392461,69,1,2,1,1,6,1,2,1,1
2020-04-29 03:00:00+00,-1.51437,53.375908,50,2,5,1,1,6,1,1,2,1
2020-04-29 03:00:00+00,-1.501635,53.366302,47,2,4,1,1,6,1,1,1,1
2020-04-29 04:00:00+00,-1.498965,53.38093,69,1,3,1,1,6,1,1,2,1
2020-04-29 04:00:00+00,-1.460538,53.38769,36,2,1,1,1,6,1,2,1,1
2020-04-29 04:00:00+00,-1.45638,53.388737,17,3,5,1,1,6,1,1,1,1
2020-04-29 04:00:00+00,-1.425993,53.376798,49,2,4,1,1,6,1,1,1,1
2020-04-29 04:00:00+00,-1.500627,53.393891,41,1,2,1,1,6,1,1,2,2
2020-04-29 04:00:00+00,-1.50167,53.380116,29,2,4,1,1,6,1,1,2,1
2020-04-29 05:00:00+00,-1.516479,53.370679,20,2,4,1,1,6,1,1,2,1
2020-04-29 06:00:00+00,-1.52055,53.383347,53,1,1,1,1,6,1,1,2,1
2020-04-29 07:00:00+00,-1.430717,53.394598,31,1,3,1,1,6,1,1,1,1
2020-04-29 08:00:00+00,-1.458446,53.433455,58,2,5,1,1,6,1,1,2,2
2020-04-29 09:00:00+00,-1.457314,53.433945,53,2,5,1,1,6,1,1,1,1
2020-04-29 09:00:00+00,-1.466153,53.386295,44,1,1,1,1,6,1,1,2,1
2020-04-29 09:00:00+00,-1.458142,53.438635,49,2,4,1,1,6,1,1,1,1
2020-04-29 10:00:00+00,-1.498994,53.386082,52,1,5,1,1,6,1,1,2,1
2020-04-29 10:00:00+00,-1.481971,53.510605,17,2,3,1,1,6,1,1,2,1
2020-04-29 10:00:00+00,-1.475956,53.485045,65,1,4,1,1,6,1,1,2,1
2020-04-29 10:00:00+00,-1.460393,53.404515,58,1,5,1,1,6,1,1,2,2
2020-04-29 10:00:00+00,-1.476693,53.459005,56,2,2,1,1,6,1,1,2,2
2020-04-29 11:00:00+00,-1.449511,53.374177,34,1,2,1,1,6,1,1,2,1
2020-04-29 12:00:00+00,-1.44459,53.376048,42,2,3,1,1,6,1,1,1,1
2020-04-29 12:00:00+00,-1.472288,53.443655,42,2,5,1,1,6,1,1,2,1
2020-04-29 12:00:00+00,-1.468714,53.426175,17,2,1,1,1,6,1,1,2,1
2020-04-29 13:00:00+00,-1.466038,53.384441,42,1,3,1,1,6,1,1,2,1
2020-04-29 14:00:00+00,-1.470678,53.499695,83,2,5,1,1,6,1,2,1,1
2020-04-29 16:00:00+00,-1.437855,53.37582,35,2,5,1,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.430914,53.390537,22,1,3,1,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.515878,53.388533,51,1,3,1,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.464078,53.388805,65,2,2,1,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.462221,53.421055,29,2,3,1,1,6,1,1,2,2
2020-04-29 18:00:00+00,-1.495938,53.394074,70,1,4,1,1,6,1,1,2,1
2020-04-29 19:00:00+00,-1.454733,53.366789,26,2,1,1,1,6,1,1,2,1
2020-04-29 20:00:00+00,-1.506115,53.372113,82,2,3,1,1,6,1,1,1,1
2020-04-29 21:00:00+00,-1.521103,53.393493,81,2,2,1,1,6,1,1,1,1
2020-04-29 21:00:00+00,-1.495993,53.371376,53,2,3,1,1,6,1,1,1,1
2020-04-29 21:00:00+00,-1.446714,53.395969,35,2,5,1,1,6,1,1,1,1
2020-04-29 22:00:00+00,-1.471316,53.377712,29,2,4,1,1,6,1,1,2,1
2020-04-29 23:00:00+00,-1.516391,53.370831,68,2,3,1,1,6,1,1,1,1
2020-04-29 10:00:00+00,-1.472071,53.383247,19,2,3,2,1,6,1,2,2,2
2020-04-29 12:00:00+00,-1.46321,53.397645,19,1,5,2,1,6,1,1,1,1
2020-04-29 12:00:00+00,-1.470735,53.390285,24,1,3,2,1,6,1,1,1,1
2020-04-29 12:00:00+00,-1.45909,53.455895,57,2,4,2,1,6,1,1,2,1
2020-04-29 13:00:00+00,-1.47146,53.408507,51,2,3,2,1,6,1,1,2,1
2020-04-29 14:00:00+00,-1.481909,53.395585,28,1,2,2,1,6,1,1,2,1
2020-04-29 15:00:00+00,-1.474262,53.509085,26,1,3,2,1,6,1,1,2,1
2020-04-29 15:00:00+00,-1.470628,53.380087,55,1,3,2,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.462716,53.461275,77,2,2,2,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.457539,53.476125,53,1,2,2,1,6,1,1,2,1
2020-04-29 17:00:00+00,-1.468823,53.496725,40,3,2,2,1,6,1,1,2,1
2020-04-29 17:00:00+00,-1.480343,53.504515,83,1,3,2,1,6,1,1,2,1
2020-04-29 17:00:00+00,-1.483146,53.405065,50,1,4,2,1,6,1,1,1,1
2020-04-29 11:00:00+00,-1.467844,53.431397,75,2,4,3,1,6,1,1,2,2
2020-04-29 11:00:00+00,-1.467945,53.381377,19,2,5,3,1,6,1,1,1,1
2020-04-29 12:00:00+00,-1.466409,53.397085,23,1,2,3,1,6,1,1,2,1
2020-04-29 12:00:00+00,-1.467319,53.465745,18,1,3,3,1,6,1,1,1,1
2020-04-29 13:00:00+00,-1.482211,53.485995,54,1,4,3,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.467048,53.404877,48,2,5,3,1,6,1,1,2,1
2020-04-29 00:00:00+00,-1.477813,53.394039,62,1,3,1,1,7,1,1,2,1
2020-04-29 01:00:00+00,-1.417905,53.38815,75,1,3,1,1,7,1,2,2,1
2020-04-29 01:00:00+00,-1.475993,53.395677,50,2,3,1,1,7,1,1,1,1
2020-04-29 01:00:00+00,-1.510626,53.389139,28,2,4,1,1,7,1,1,2,1
2020-04-29 02:00:00+00,-1.488956,53.381032,58,2,3,1,1,7,1,2,2,1
2020-04-29 03:00:00+00,-1.495683,53.384627,21,1,2,1,1,7,1,1,2,1
2020-04-29 05:00:00+00,-1.477813,53.394039,78,2,2,1,1,7,1,1,1,1
2020-04-29 05:00:00+00,-1.517869,53.364078,65,1,3,1,1,7,1,1,2,1
2020-04-29 05:00:00+00,-1.473439,53.392026,53,2,2,1,1,7,1,1,2,1
2020-04-29 06:00:00+00,-1.521103,53.393493,62,2,5,1,1,7,1,2,1,1
2020-04-29 07:00:00+00,-1.484278,53.372114,77,2,3,1,1,7,1,1,1,1
2020-04-29 07:00:00+00,-1.432859,53.395116,47,1,5,1,1,7,1,1,2,1
2020-04-29 07:00:00+00,-1.520898,53.378775,42,2,3,1,1,7,1,1,2,1
2020-04-29 07:00:00+00,-1.495483,53.375578,19,1,5,1,1,7,1,1,2,1
2020-04-29 08:00:00+00,-1.483489,53.38818,45,3,2,1,1,7,1,1,2,1
2020-04-29 08:00:00+00,-1.502195,53.393487,16,1,4,1,1,7,1,1,2,1
2020-04-29 08:00:00+00,-1.460736,53.378815,28,2,2,1,1,7,1,1,2,1
2020-04-29 09:00:00+00,-1.462937,53.375082,21,2,5,1,1,7,1,1,1,1
2020-04-29 10:00:00+00,-1.476078,53.375311,44,2,4,1,1,7,1,1,1,1
2020-04-29 10:00:00+00,-1.426595,53.364867,22,2,4,1,1,7,1,1,2,1
2020-04-29 10:00:00+00,-1.450374,53.379502,45,2,5,1,1,7,1,1,1,1
2020-04-29 10:00:00+00,-1.457811,53.443195,35,2,4,1,1,7,1,1,2,1
2020-04-29 11:00:00+00,-1.471222,53.377787,35,1,5,1,1,7,1,2,1,1
2020-04-29 11:00:00+00,-1.468301,53.384826,45,1,3,1,1,7,1,1,2,1
2020-04-29 11:00:00+00,-1.473504,53.409375,25,2,1,1,1,7,1,1,2,1
2020-04-29 13:00:00+00,-1.444431,53.364449,20,1,2,1,1,7,1,1,1,1
2020-04-29 13:00:00+00,-1.502547,53.381892,46,2,1,1,1,7,1,2,2,1
2020-04-29 13:00:00+00,-1.470019,53.511295,56,1,2,1,1,7,1,1,2,1
2020-04-29 14:00:00+00,-1.474962,53.39469,27,2,1,1,1,7,1,1,2,1
2020-04-29 14:00:00+00,-1.438131,53.36457,69,1,2,1,1,7,1,2,2,1
2020-04-29 14:00:00+00,-1.432504,53.38536,79,1,1,1,1,7,1,2,2,1
2020-04-29 14:00:00+00,-1.483018,53.383156,25,1,5,1,1,7,1,1,2,1
2020-04-29 14:00:00+00,-1.487395,53.39613,33,2,2,1,1,7,1,1,2,1
2020-04-29 14:00:00+00,-1.484197,53.448905,65,1,3,1,1,7,1,1,2,1
2020-04-29 15:00:00+00,-1.478892,53.480875,31,1,1,1,1,7,1,1,2,1
2020-04-29 16:00:00+00,-1.480597,53.396111,21,1,1,1,1,7,1,2,2,2
2020-04-29 17:00:00+00,-1.47225,53.417895,17,1,5,1,1,7,1,1,1,1
2020-04-29 17:00:00+00,-1.466286,53.484585,21,1,1,1,1,7,1,1,2,1
2020-04-29 18:00:00+00,-1.494658,53.385166,50,1,4,1,1,7,1,1,2,1
2020-04-29 18:00:00+00,-1.493669,53.371519,46,2,5,1,1,7,1,1,2,1
2020-04-29 18:00:00+00,-1.465563,53.499665,66,2,1,1,1,7,1,1,1,1
2020-04-29 18:00:00+00,-1.466602,53.437775,74,1,2,1,1,7,1,2,1,1
2020-04-29 18:00:00+00,-1.472445,53.414675,38,1,2,1,1,7,1,1,2,1
2020-04-29 19:00:00+00,-1.502098,53.386861,31,1,1,1,1,7,1,1,1,1
2020-04-29 19:00:00+00,-1.508656,53.370736,17,2,1,1,1,7,1,2,1,1
2020-04-29 20:00:00+00,-1.483964,53.364102,61,2,3,1,1,7,1,1,2,1
2020-04-29 21:00:00+00,-1.50149,53.374336,33,1,1,1,1,7,1,1,2,1
2020-04-29 22:00:00+00,-1.429905,53.374645,22,1,3,1,1,7,1,1,2,2
2020-04-29 23:00:00+00,-1.512442,53.371298,48,2,2,1,1,7,1,1,2,1
2020-04-29 23:00:00+00,-1.452405,53.363979,55,1,4,1,1,7,1,1,1,1
2020-04-29 23:00:00+00,-1.418715,53.383301,60,1,4,1,1,7,1,1,2,1
2020-04-29 09:00:00+00,-1.477445,53.466705,64,1,2,2,1,7,1,1,2,1
2020-04-29 09:00:00+00,-1.465323,53.382887,33,1,2,2,1,7,1,1,2,1
2020-04-29 11:00:00+00,-1.46104,53.384985,24,1,3,2,1,7,1,1,2,2
2020-04-29 11:00:00+00,-1.473904,53.473525,68,2,5,2,1,7,1,1,1,1
2020-04-29 11:00:00+00,-1.465997,53.420927,39,2,4,2,1,7,1,1,2,2
2020-04-29 11:00:00+00,-1.467751,53.394157,50,2,5,2,1,7,1,1,1,1
2020-04-29 12:00:00+00,-1.468762,53.448147,27,2,2,2,1,7,1,1,1,2
2020-04-29 15:00:00+00,-1.46458,53.420615,41,1,3,2,1,7,1,1,2,1
2020-04-29 16:00:00+00,-1.45903,53.435645,45,1,2,2,1,7,1,2,1,1
2020-04-29 17:00:00+00,-1.457592,53.435285,28,2,4,2,1,7,1,1,1,1
2020-04-29 17:00:00+00,-1.479571,53.375365,60,1,3,2,1,7,1,1,2,1
2020-04-29 12:00:00+00,-1.472793,53.382757,16,1,2,3,1,7,1,1,1,1
2020-04-29 00:00:00+00,-1.492074,53.369828,39,1,2,1,1,8,1,1,1,1
2020-04-29 01:00:00+00,-1.479061,53.377079,51,1,4,1,1,8,1,1,2,1
2020-04-29 03:00:00+00,-1.429788,53.378719,27,1,5,1,1,8,1,2,2,1
2020-04-29 03:00:00+00,-1.49079,53.389774,58,1,2,1,1,8,1,1,2,1
2020-04-29 03:00:00+00,-1.441054,53.378311,84,2,3,1,1,8,1,1,2,1
2020-04-29 04:00:00+00,-1.434114,53.36891,60,1,3,1,1,8,1,1,1,1
2020-04-29 04:00:00+00,-1.418683,53.373814,37,1,1,1,1,8,1,1,2,2
2020-04-29 05:00:00+00,-1.479496,53.378114,44,2,3,1,1,8,1,1,2,1
2020-04-29 05:00:00+00,-1.465415,53.371379,59,2,4,1,1,8,1,1,2,1
2020-04-29 05:00:00+00,-1.435654,53.36548,56,1,1,1,1,8,1,1,2,1
2020-04-29 06:00:00+00,-1.467356,53.371973,37,2,4,1,1,8,1,1,1,1
2020-04-29 06:00:00+00,-1.488276,53.384182,49,2,4,1,1,8,1,1,2,1
2020-04-29 07:00:00+00,-1.477306,53.395033,60,1,2,1,1,8,1,1,2,1
2020-04-29 07:00:00+00,-1.419236,53.367428,48,1,1,1,1,8,1,1,2,1
2020-04-29 07:00:00+00,-1.50543,53.377825,64,2,1,1,1,8,1,1,1,1
2020-04-29 07:00:00+00,-1.451718,53.365592,46,1,3,1,1,8,1,1,2,1
2020-04-29 08:00:00+00,-1.517899,53.385653,52,1,3,1,1,8,1,1,1,1
2020-04-29 08:00:00+00,-1.459351,53.498985,51,2,5,1,1,8,1,1,2,2
2020-04-29 09:00:00+00,-1.424416,53.375508,21,1,4,1,1,8,1,1,1,2
2020-04-29 09:00:00+00,-1.47825,53.418365,41,2,5,1,1,8,1,1,1,1
2020-04-29 10:00:00+00,-1.518303,53.372393,19,1,5,1,1,8,1,1,2,1
2020-04-29 12:00:00+00,-1.462965,53.500885,46,1,3,1,1,8,1,1,2,1
2020-04-29 12:00:00+00,-1.477575,53.471925,45,1,3,1,1,8,1,2,1,1
2020-04-29 13:00:00+00,-1.517034,53.380199,51,2,2,1,1,8,1,1,2,1
2020-04-29 13:00:00+00,-1.461151,53.491075,66,1,5,1,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.446996,53.390363,22,2,5,1,1,8,1,1,1,1
2020-04-29 14:00:00+00,-1.475556,53.441795,54,2,2,1,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.482313,53.456805,59,2,4,1,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.477905,53.385755,23,1,5,1,1,8,1,1,2,1
2020-04-29 15:00:00+00,-1.467606,53.385985,70,1,3,1,1,8,1,1,1,1
2020-04-29 15:00:00+00,-1.466312,53.432195,21,1,3,1,1,8,1,1,2,2
2020-04-29 16:00:00+00,-1.476916,53.391886,36,1,5,1,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.469443,53.386174,34,1,1,1,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.4262,53.370198,80,2,5,1,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.473031,53.390876,31,1,3,1,1,8,1,1,2,1
2020-04-29 17:00:00+00,-1.517951,53.379885,25,1,1,1,1,8,1,2,2,1
2020-04-29 17:00:00+00,-1.470673,53.443135,28,1,1,1,1,8,1,1,1,1
2020-04-29 18:00:00+00,-1.495377,53.369994,16,2,5,1,1,8,1,1,1,1
2020-04-29 18:00:00+00,-1.465302,53.487155,72,2,5,1,1,8,1,1,2,1
2020-04-29 20:00:00+00,-1.457185,53.370906,65,2,5,1,1,8,1,1,2,1
2020-04-29 20:00:00+00,-1.511798,53.383588,47,1,3,1,1,8,1,1,2,1
2020-04-29 21:00:00+00,-1.427929,53.389758,28,1,5,1,1,8,1,1,2,2
2020-04-29 21:00:00+00,-1.505295,53.384684,24,2,4,1,1,8,1,1,1,1
2020-04-29 21:00:00+00,-1.495951,53.374128,67,2,5,1,1,8,1,1,2,1
2020-04-29 09:00:00+00,-1.462412,53.402455,59,2,2,2,1,8,1,1,2,1
2020-04-29 11:00:00+00,-1.47637,53.457835,37,1,2,2,1,8,1,1,2,1
2020-04-29 11:00:00+00,-1.466669,53.411675,32,2,2,2,1,8,1,2,2,1
2020-04-29 12:00:00+00,-1.465148,53.498855,65,1,1,2,1,8,1,1,2,1
2020-04-29 12:00:00+00,-1.483026,53.489065,30,1,3,2,1,8,1,2,2,1
2020-04-29 14:00:00+00,-1.467623,53.386875,20,2,4,2,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.469954,53.386535,23,2,4,2,1,8,1,1,2,1
2020-04-29 16:00:00+00,-1.458572,53.514515,82,2,5,2,1,8,1,1,2,1
2020-04-29 16:00:00+00,-1.462252,53.464165,27,2,1,2,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.474614,53.458285,48,1,2,2,1,8,1,1,2,1
2020-04-29 17:00:00+00,-1.471811,53.438685,26,2,1,2,1,8,1,1,1,1
2020-04-29 17:00:00+00,-1.467954,53.414137,75,1,2,2,1,8,1,2,2,1
2020-04-29 10:00:00+00,-1.469429,53.408565,60,2,2,3,1,8,1,1,2,1
2020-04-29 10:00:00+00,-1.484206,53.462655,46,2,2,3,1,8,1,1,1,2
2020-04-29 15:00:00+00,-1.472673,53.413937,57,2,3,3,1,8,1,1,2,1
2020-04-29 16:00:00+00,-1.467159,53.395577,82,2,3,3,1,8,1,1,1,1
2020-04-29 00:00:00+00,-1.495618,53.381453,64,1,4,1,1,9,1,1,1,1
2020-04-29 01:00:00+00,-1.471316,53.377712,27,1,3,1,1,9,1,1,2,2
2020-04-29 02:00:00+00,-1.430126,53.366472,20,1,1,1,1,9,1,1,2,1
2020-04-29 02:00:00+00,-1.489236,53.378622,20,1,1,1,1,9,1,1,1,1
2020-04-29 02:00:00+00,-1.520526,53.382173,17,2,2,1,1,9,1,1,2,1
2020-04-29 03:00:00+00,-1.485763,53.38519,69,2,5,1,1,9,1,1,1,1
2020-04-29 03:00:00+00,-1.435152,53.365667,39,2,2,1,1,9,1,1,2,1
2020-04-29 05:00:00+00,-1.45638,53.388737,25,1,1,1,1,9,1,1,1,1
2020-04-29 07:00:00+00,-1.470571,53.395728,38,1,3,1,1,9,1,1,2,1
2020-04-29 07:00:00+00,-1.491735,53.396417,76,1,4,1,1,9,1,1,1,1
2020-04-29 07:00:00+00,-1.474905,53.370989,58,2,2,1,1,9,1,1,2,1
2020-04-29 08:00:00+00,-1.461412,53.413785,63,1,1,1,1,9,1,1,1,1
2020-04-29 09:00:00+00,-1.459994,53.382283,48,1,3,1,1,9,1,1,1,1
2020-04-29 09:00:00+00,-1.474948,53.455835,59,2,5,1,1,9,1,1,2,1
2020-04-29 10:00:00+00,-1.442245,53.37862,82,2,4,1,1,9,1,1,1,1
2020-04-29 10:00:00+00,-1.4638,53.370277,21,1,1,1,1,9,1,1,1,1
2020-04-29 10:00:00+00,-1.511641,53.376124,62,1,1,1,1,9,1,1,2,1
2020-04-29 10:00:00+00,-1.477311,53.39528,51,1,1,1,1,9,1,1,1,1
2020-04-29 11:00:00+00,-1.425787,53.382512,31,1,4,1,1,9,1,1,2,1
2020-04-29 11:00:00+00,-1.46578,53.377103,21,1,1,1,1,9,1,1,1,1
2020-04-29 12:00:00+00,-1.461057,53.406435,73,1,4,1,1,9,1,1,2,1
2020-04-29 12:00:00+00,-1.477871,53.417355,69,1,4,1,1,9,1,1,1,1
2020-04-29 13:00:00+00,-1.508825,53.38009,70,2,4,1,1,9,1,2,1,1
2020-04-29 13:00:00+00,-1.469765,53.493125,34,1,1,1,1,9,1,1,2,1
2020-04-29 13:00:00+00,-1.475788,53.489185,53,2,3,1,1,9,1,1,1,1
2020-04-29 14:00:00+00,-1.430275,53.380721,20,2,5,1,1,9,1,1,2,1
2020-04-29 14:00:00+00,-1.457266,53.389668,65,1,2,1,1,9,1,1,1,1
2020-04-29 15:00:00+00,-1.447644,53.372589,33,1,2,1,1,9,1,1,2,1
2020-04-29 16:00:00+00,-1.466224,53.455725,48,2,3,1,1,9,1,1,2,1
2020-04-29 16:00:00+00,-1.472367,53.470635,16,1,2,1,1,9,1,1,2,1
2020-04-29 17:00:00+00,-1.477241,53.388221,20,1,3,1,1,9,1,1,2,1
2020-04-29 17:00:00+00,-1.46514,53.373486,22,1,5,1,1,9,1,1,2,1
2020-04-29 17:00:00+00,-1.445483,53.375554,43,1,2,1,1,9,1,1,1,1
2020-04-29 17:00:00+00,-1.513565,53.380197,24,2,5,1,1,9,1,1,2,1
2020-04-29 20:00:00+00,-1.486234,53.376348,53,1,1,1,1,9,1,1,2,1
2020-04-29 20:00:00+00,-1.430717,53.394598,81,2,3,1,1,9,1,1,1,1
2020-04-29 21:00:00+00,-1.443429,53.393284,58,1,5,1,1,9,1,1,1,1
2020-04-29 21:00:00+00,-1.50167,53.380116,21,2,1,1,1,9,1,1,1,1
2020-04-29 22:00:00+00,-1.501377,53.366613,23,2,1,1,1,9,1,1,1,1
2020-04-29 22:00:00+00,-1.482629,53.378573,59,1,3,1,1,9,1,1,2,1
2020-04-29 22:00:00+00,-1.469308,53.382486,21,1,4,1,1,9,1,1,2,1
2020-04-29 22:00:00+00,-1.495483,53.375578,21,2,2,1,1,9,1,1,2,1
2020-04-29 23:00:00+00,-1.447866,53.394202,44,1,4,1,1,9,1,1,2,1
2020-04-29 23:00:00+00,-1.458909,53.393327,54,2,3,1,1,9,1,1,1,1
2020-04-29 23:00:00+00,-1.504642,53.381203,34,1,3,1,1,9,1,1,2,1
2020-04-29 23:00:00+00,-1.482917,53.376935,48,1,1,1,1,9,1,1,2,1
2020-04-29 09:00:00+00,-1.464233,53.414255,24,1,4,2,1,9,1,1,1,1
2020-04-29 10:00:00+00,-1.480462,53.383005,25,2,1,2,1,9,1,1,2,1
2020-04-29 15:00:00+00,-1.475972,53.510865,74,2,5,2,1,9,1,1,1,1
2020-04-29 16:00:00+00,-1.457384,53.505415,22,1,3,2,1,9,1,2,1,1
2020-04-29 11:00:00+00,-1.473171,53.392335,67,1,2,3,1,9,1,1,1,1
2020-04-29 11:00:00+00,-1.47505,53.454645,33,2,3,3,1,9,1,1,1,1
2020-04-29 13:00:00+00,-1.465264,53.476905,24,2,2,3,1,9,1,1,1,1
2020-04-29 13:00:00+00,-1.466111,53.485825,41,1,5,3,1,9,1,1,2,1
2020-04-29 13:00:00+00,-1.467222,53.415347,45,3,2,3,1,9,1,1,2,1
2020-04-29 14:00:00+00,-1.469771,53.391765,58,1,1,3,1,9,1,1,1,1
2020-04-29 14:00:00+00,-1.476115,53.420175,46,2,5,3,1,9,1,1,2,1
2020-04-29 15:00:00+00,-1.460985,53.498085,25,3,1,3,1,9,1,1,2,1
2020-04-29 16:00:00+00,-1.457445,53.487385,38,2,5,3,1,9,1,1,2,1
2020-04-29 16:00:00+00,-1.464991,53.409417,27,1,5,3,1,9,1,1,1,1
2020-04-29 01:00:00+00,-1.455758,53.388719,42,2,4,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.424924,53.366303,62,1,3,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.440611,53.393693,58,1,1,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.471936,53.369611,52,1,3,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.480058,53.382491,24,1,4,1,1,10,1,1,1,1
2020-04-29 04:00:00+00,-1.421978,53.381243,52,2,3,1,1,10,1,1,2,1
2020-04-29 04:00:00+00,-1.50489,53.386406,61,2,2,1,1,10,1,1,1,1
2020-04-29 04:00:00+00,-1.445689,53.373746,16,2,4,1,1,10,1,1,1,1
2020-04-29 06:00:00+00,-1.467105,53.371918,18,2,2,1,1,10,1,1,2,2
2020-04-29 06:00:00+00,-1.494884,53.369809,47,3,2,1,1,10,1,1,1,1
