PickUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 01:00:00+00,-1.378143,53.475618,50,1,1,1,1,6,1,1,2,1
2020-04-29 01:00:00+00,-1.168216,53.422753,51,1,5,1,1,6,1,1,2,1
2020-04-29 01:00:00+00,-1.262689,53.478099,20,1,1,1,1,6,1,1,1,1
2020-04-29 03:00:00+00,-1.238847,53.471913,18,2,1,1,1,6,1,1,2,1
2020-04-29 03:00:00+00,-1.208684,53.343612,51,2,5,1,1,6,1,1,2,1
2020-04-29 04:00:00+00,-1.238847,53.471913,33,1,5,1,1,6,1,1,2,1
2020-04-29 05:00:00+00,-1.470375,53.471748,32,2,1,1,1,6,1,1,1,1
2020-04-29 05:00:00+00,-1.561899,53.459096,56,1,2,1,1,6,1,1,1,1
2020-04-29 05:00:00+00,-1.270184,53.475632,54,2,1,1,1,6,1,1,2,1
2020-04-29 05:00:00+00,-1.222936,53.429864,54,1,4,1,1,6,1,1,1,1
2020-04-29 05:00:00+00,-1.170154,53.448766,27,2,1,1,1,6,1,1,1,1
2020-04-29 06:00:00+00,-1.165476,53.386308,39,1,4,1,1,6,1,1,1,1
2020-04-29 06:00:00+00,-1.246638,53.360188,19,2,5,1,1,6,1,1,2,1
2020-04-29 07:00:00+00,-1.545997,53.369618,39,2,4,1,1,6,1,2,1,2
2020-04-29 07:00:00+00,-1.20676,53.388117,25,2,3,1,1,6,1,1,2,1
2020-04-29 08:00:00+00,-1.468622,53.379357,46,1,4,1,1,6,1,1,1,1
2020-04-29 08:00:00+00,-1.479905,53.375697,32,2,2,1,1,6,1,1,2,1
2020-04-29 09:00:00+00,-1.477589,53.383898,43,1,2,1,1,6,1,1,2,1
2020-04-29 10:00:00+00,-1.344333,53.477693,33,1,5,1,1,6,1,1,2,1
2020-04-29 11:00:00+00,-1.462206,53.382943,68,2,4,1,1,6,1,1,2,1
2020-04-29 11:00:00+00,-1.458287,53.386372,27,1,3,1,1,6,1,1,2,1
2020-04-29 13:00:00+00,-1.462349,53.386241,32,1,3,1,1,6,1,2,2,1
2020-04-29 14:00:00+00,-1.459986,53.384118,63,1,5,1,1,6,1,1,2,2
2020-04-29 16:00:00+00,-1.486486,53.479761,21,2,2,1,1,6,1,1,1,2
2020-04-29 16:00:00+00,-1.460044,53.383205,31,1,5,1,1,6,1,1,2,1
2020-04-29 17:00:00+00,-1.441923,53.33568,79,2,4,1,1,6,1,1,1,1
2020-04-29 18:00:00+00,-1.332696,53.411276,44,2,2,1,1,6,1,1,1,2
2020-04-29 18:00:00+00,-1.468755,53.379093,24,1,4,1,1,6,1,1,2,1
2020-04-29 19:00:00+00,-1.127475,53.37027,19,1,4,1,1,6,1,1,2,1
2020-04-29 20:00:00+00,-1.531551,53.445785,46,1,1,1,1,6,1,1,1,1
2020-04-29 21:00:00+00,-1.295676,53.415026,34,1,1,1,1,6,1,1,2,1
2020-04-29 21:00:00+00,-1.208684,53.343612,47,1,4,1,1,6,1,1,1,2
2020-04-29 22:00:00+00,-1.447488,53.394878,20,1,5,1,1,6,1,1,1,1
2020-04-29 22:00:00+00,-1.157892,53.322297,34,1,5,1,1,6,1,1,1,1
2020-04-29 22:00:00+00,-1.234701,53.379659,30,1,3,1,1,6,1,1,1,1
2020-04-29 23:00:00+00,-1.126774,53.402701,19,1,3,1,1,6,1,1,2,2
2020-04-29 10:00:00+00,-1.471133,53.387855,25,2,5,2,1,6,1,1,2,1
2020-04-29 10:00:00+00,-1.466267,53.380131,36,1,2,2,1,6,1,1,2,1
2020-04-29 11:00:00+00,-1.467718,53.408461,27,2,2,2,1,6,1,1,2,1
2020-04-29 12:00:00+00,-1.469596,53.383586,38,1,5,2,1,6,1,2,2,1
2020-04-29 12:00:00+00,-1.469804,53.38779,58,3,1,2,1,6,1,1,1,1
2020-04-29 13:00:00+00,-1.46952,53.386712,43,2,2,2,1,6,1,1,1,1
2020-04-29 14:00:00+00,-1.469527,53.380678,58,1,2,2,1,6,1,1,2,2
2020-04-29 14:00:00+00,-1.472157,53.3758,61,2,3,2,1,6,1,1,1,1
2020-04-29 15:00:00+00,-1.469123,53.374942,80,1,1,2,1,6,1,1,2,1
2020-04-29 15:00:00+00,-1.47259,53.379036,33,1,1,2,1,6,1,1,2,1
2020-04-29 12:00:00+00,-1.468422,53.386652,62,3,4,3,1,6,1,1,2,1
2020-04-29 14:00:00+00,-1.468211,53.384239,24,2,1,3,1,6,1,1,1,1
2020-04-29 16:00:00+00,-1.464792,53.385958,19,2,4,3,1,6,1,1,2,2
2020-04-29 00:00:00+00,-1.471331,53.353809,58,2,1,1,1,7,1,1,1,1
2020-04-29 01:00:00+00,-1.404956,53.34655,63,1,1,1,1,7,1,1,2,1
2020-04-29 01:00:00+00,-1.501216,53.475127,25,2,3,1,1,7,1,2,2,1
2020-04-29 02:00:00+00,-1.255502,53.47965,35,1,2,1,1,7,1,1,1,1
2020-04-29 03:00:00+00,-1.502551,53.471185,29,2,3,1,1,7,1,2,1,1
2020-04-29 03:00:00+00,-1.509893,53.337229,38,2,4,1,1,7,1,1,1,2
2020-04-29 05:00:00+00,-1.264281,53.411343,61,2,2,1,1,7,1,1,1,1
2020-04-29 05:00:00+00,-1.222569,53.422829,23,1,5,1,1,7,1,1,1,1
2020-04-29 06:00:00+00,-1.404777,53.420862,26,1,3,1,1,7,1,1,1,1
2020-04-29 06:00:00+00,-1.547165,53.325322,73,1,3,1,1,7,1,2,1,1
2020-04-29 08:00:00+00,-1.30898,53.416405,50,2,5,1,1,7,1,1,2,1
2020-04-29 08:00:00+00,-1.474922,53.383244,77,2,1,1,1,7,1,1,1,1
2020-04-29 09:00:00+00,-1.468208,53.380834,39,1,5,1,1,7,1,1,1,1
2020-04-29 09:00:00+00,-1.463258,53.385787,80,1,5,1,1,7,1,1,2,1
2020-04-29 09:00:00+00,-1.456939,53.380832,27,2,5,1,1,7,1,1,2,1
2020-04-29 10:00:00+00,-1.450897,53.37353,39,2,3,1,1,7,1,2,1,1
2020-04-29 11:00:00+00,-1.479199,53.377571,18,1,3,1,1,7,1,1,2,1
2020-04-29 11:00:00+00,-1.458216,53.383004,40,2,5,1,1,7,1,1,2,1
2020-04-29 12:00:00+00,-1.388998,53.40447,74,1,3,1,1,7,1,2,2,1
2020-04-29 12:00:00+00,-1.333075,53.319992,19,1,2,1,1,7,1,1,1,1
2020-04-29 12:00:00+00,-1.471699,53.385229,25,1,2,1,1,7,1,1,2,1
2020-04-29 12:00:00+00,-1.463642,53.38469,69,1,5,1,1,7,1,1,1,1
2020-04-29 13:00:00+00,-1.310715,53.310908,61,2,4,1,1,7,1,1,1,1
2020-04-29 13:00:00+00,-1.480497,53.386843,30,2,4,1,1,7,1,1,1,1
2020-04-29 13:00:00+00,-1.467316,53.387607,56,2,2,1,1,7,1,1,1,1
2020-04-29 14:00:00+00,-1.41826,53.476705,39,2,1,1,1,7,1,1,1,1
2020-04-29 15:00:00+00,-1.537728,53.480101,33,2,5,1,1,7,1,1,1,1
2020-04-29 15:00:00+00,-1.140187,53.427575,19,2,3,1,1,7,1,1,2,1
2020-04-29 16:00:00+00,-1.226764,53.473456,28,1,3,1,1,7,1,1,2,1
2020-04-29 16:00:00+00,-1.466961,53.376346,41,2,2,1,1,7,1,1,2,1
2020-04-29 17:00:00+00,-1.483338,53.374371,25,2,2,1,1,7,1,1,2,1
2020-04-29 17:00:00+00,-1.473706,53.37723,23,2,5,1,1,7,1,1,2,1
2020-04-29 18:00:00+00,-1.346545,53.319364,37,2,5,1,1,7,1,1,2,1
2020-04-29 20:00:00+00,-1.312995,53.437061,20,1,1,1,1,7,1,1,2,1
2020-04-29 20:00:00+00,-1.126774,53.402701,46,2,3,1,1,7,1,2,1,1
2020-04-29 20:00:00+00,-1.285608,53.443791,65,1,4,1,1,7,1,1,2,1
2020-04-29 20:00:00+00,-1.479542,53.448478,53,2,3,1,1,7,1,1,1,1
2020-04-29 20:00:00+00,-1.422942,53.454491,67,1,2,1,1,7,1,1,2,1
2020-04-29 20:00:00+00,-1.246638,53.360188,45,2,4,1,1,7,1,2,2,1
2020-04-29 22:00:00+00,-1.246638,53.360188,29,1,4,1,1,7,1,1,2,1
2020-04-29 23:00:00+00,-1.308832,53.471958,21,2,3,1,1,7,1,1,2,1
2020-04-29 09:00:00+00,-1.471013,53.383091,29,1,3,2,1,7,1,1,1,1
2020-04-29 11:00:00+00,-1.473334,53.445901,28,2,2,2,1,7,1,1,1,1
2020-04-29 11:00:00+00,-1.472954,53.376377,25,2,2,2,1,7,1,1,1,1
2020-04-29 11:00:00+00,-1.474786,53.379348,81,2,5,2,1,7,1,1,1,2
2020-04-29 12:00:00+00,-1.469417,53.385989,17,1,1,2,1,7,1,1,2,1
2020-04-29 12:00:00+00,-1.465097,53.379446,36,1,5,2,1,7,1,1,2,1
2020-04-29 12:00:00+00,-1.47522,53.377157,78,1,4,2,1,7,1,1,1,2
2020-04-29 13:00:00+00,-1.469344,53.38064,35,1,1,2,1,7,1,1,1,1
2020-04-29 14:00:00+00,-1.464682,53.385053,55,1,2,2,1,7,1,1,1,1
2020-04-29 15:00:00+00,-1.471008,53.375341,25,2,2,2,1,7,1,1,1,1
2020-04-29 16:00:00+00,-1.471876,53.408873,81,2,2,2,1,7,1,1,2,1
2020-04-29 16:00:00+00,-1.474761,53.375327,64,1,1,2,1,7,1,2,2,1
2020-04-29 17:00:00+00,-1.466355,53.386786,22,1,4,2,1,7,1,1,2,1
2020-04-29 10:00:00+00,-1.469614,53.379593,40,1,1,3,1,7,1,1,2,1
2020-04-29 11:00:00+00,-1.472903,53.38196,35,2,4,3,1,7,1,1,1,1
2020-04-29 00:00:00+00,-1.17418,53.40074,70,1,5,1,1,8,1,1,1,1
2020-04-29 02:00:00+00,-1.534996,53.459659,52,2,5,1,1,8,1,1,1,2
2020-04-29 02:00:00+00,-1.323162,53.33899,51,2,2,1,1,8,1,1,1,1
2020-04-29 02:00:00+00,-1.217732,53.457169,41,2,5,1,1,8,1,1,2,1
2020-04-29 02:00:00+00,-1.374706,53.319055,59,1,3,1,1,8,1,1,1,1
2020-04-29 03:00:00+00,-1.168216,53.422753,16,1,1,1,1,8,1,1,1,2
2020-04-29 04:00:00+00,-1.452722,53.42967,75,1,2,1,1,8,1,1,2,1
2020-04-29 04:00:00+00,-1.312995,53.437061,27,2,4,1,1,8,1,1,2,1
2020-04-29 05:00:00+00,-1.192091,53.421463,32,2,2,1,1,8,1,2,2,1
2020-04-29 05:00:00+00,-1.432064,53.446254,49,1,5,1,1,8,1,1,2,1
2020-04-29 06:00:00+00,-1.132774,53.320693,46,1,4,1,1,8,1,1,2,1
2020-04-29 07:00:00+00,-1.347148,53.422169,51,1,2,1,1,8,1,1,1,1
2020-04-29 08:00:00+00,-1.419909,53.379431,41,1,4,1,1,8,1,1,1,1
2020-04-29 09:00:00+00,-1.564751,53.440439,62,2,1,1,1,8,1,1,1,2
2020-04-29 09:00:00+00,-1.292977,53.358375,43,2,1,1,1,8,1,1,1,1
2020-04-29 09:00:00+00,-1.482137,53.38669,19,2,1,1,1,8,1,1,2,1
2020-04-29 10:00:00+00,-1.363748,53.39492,52,2,3,1,1,8,1,1,2,1
2020-04-29 10:00:00+00,-1.47228,53.384188,35,1,3,1,1,8,1,1,2,2
2020-04-29 10:00:00+00,-1.483844,53.375464,22,1,4,1,1,8,1,1,1,1
2020-04-29 10:00:00+00,-1.466453,53.381568,57,1,3,1,1,8,1,2,1,1
2020-04-29 10:00:00+00,-1.463402,53.385069,52,2,2,1,1,8,1,1,2,1
2020-04-29 12:00:00+00,-1.179795,53.404688,48,2,3,1,1,8,1,1,1,1
2020-04-29 13:00:00+00,-1.463255,53.386532,72,1,2,1,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.415748,53.39284,33,2,1,1,1,8,1,1,1,1
2020-04-29 14:00:00+00,-1.462371,53.380104,29,2,1,1,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.475859,53.374301,25,2,2,1,1,8,1,2,1,1
2020-04-29 14:00:00+00,-1.467776,53.381149,31,2,1,1,1,8,1,1,1,1
2020-04-29 15:00:00+00,-1.521009,53.372461,51,2,3,1,1,8,1,1,2,1
2020-04-29 15:00:00+00,-1.469775,53.37774,24,2,2,1,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.462993,53.387738,52,2,5,1,1,8,1,1,1,1
2020-04-29 16:00:00+00,-1.460029,53.385682,60,2,4,1,1,8,1,1,2,1
2020-04-29 16:00:00+00,-1.46667,53.376753,67,2,3,1,1,8,1,1,2,1
2020-04-29 17:00:00+00,-1.291714,53.340514,18,2,1,1,1,8,1,1,2,1
2020-04-29 18:00:00+00,-1.399498,53.415681,49,2,3,1,1,8,1,1,2,2
2020-04-29 18:00:00+00,-1.474613,53.380061,71,2,1,1,1,8,1,1,1,1
2020-04-29 19:00:00+00,-1.474227,53.381119,48,1,2,1,1,8,1,1,1,1
2020-04-29 19:00:00+00,-1.469402,53.385573,50,1,5,1,1,8,1,1,1,1
2020-04-29 19:00:00+00,-1.461248,53.37516,40,2,3,1,1,8,1,1,2,1
2020-04-29 20:00:00+00,-1.327109,53.367793,56,1,5,1,1,8,1,1,2,1
2020-04-29 20:00:00+00,-1.462953,53.40114,54,1,2,1,1,8,1,1,1,1
2020-04-29 21:00:00+00,-1.513075,53.397735,69,2,2,1,1,8,1,1,2,1
2020-04-29 21:00:00+00,-1.416905,53.463144,78,2,1,1,1,8,1,1,2,1
2020-04-29 22:00:00+00,-1.526535,53.437464,51,1,3,1,1,8,1,1,1,1
2020-04-29 22:00:00+00,-1.445207,53.420977,80,2,2,1,1,8,1,1,1,1
2020-04-29 22:00:00+00,-1.295676,53.415026,42,2,5,1,1,8,1,1,2,1
2020-04-29 23:00:00+00,-1.238847,53.471913,21,2,4,1,1,8,1,1,1,2
2020-04-29 23:00:00+00,-1.160691,53.408536,57,1,1,1,1,8,1,1,1,1
2020-04-29 09:00:00+00,-1.470124,53.382762,34,2,3,2,1,8,1,1,1,1
2020-04-29 09:00:00+00,-1.473311,53.381227,33,1,4,2,1,8,1,1,2,1
2020-04-29 09:00:00+00,-1.465404,53.382075,24,1,5,2,1,8,1,2,1,1
2020-04-29 10:00:00+00,-1.472204,53.478603,57,1,3,2,1,8,1,1,1,1
2020-04-29 10:00:00+00,-1.466976,53.376767,35,2,3,2,1,8,1,1,1,1
2020-04-29 10:00:00+00,-1.47413,53.379898,33,1,1,2,1,8,1,1,2,1
2020-04-29 11:00:00+00,-1.470893,53.428264,79,1,1,2,1,8,1,1,1,1
2020-04-29 11:00:00+00,-1.466534,53.384838,46,2,5,2,1,8,1,1,2,1
2020-04-29 11:00:00+00,-1.468856,53.377069,39,2,5,2,1,8,1,1,1,1
2020-04-29 12:00:00+00,-1.465832,53.383953,44,1,1,2,1,8,1,1,2,2
2020-04-29 12:00:00+00,-1.473691,53.375619,75,1,1,2,1,8,1,1,1,1
2020-04-29 13:00:00+00,-1.466119,53.376354,43,2,4,2,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.466991,53.379618,32,2,4,2,1,8,1,2,1,1
2020-04-29 14:00:00+00,-1.466497,53.384681,48,2,2,2,1,8,1,1,2,1
2020-04-29 14:00:00+00,-1.473458,53.384919,17,2,3,2,1,8,1,1,1,2
2020-04-29 15:00:00+00,-1.467527,53.401605,82,1,1,2,1,8,1,1,2,1
2020-04-29 17:00:00+00,-1.473967,53.387903,82,2,3,2,1,8,1,2,1,1
2020-04-29 11:00:00+00,-1.470056,53.380501,33,2,4,3,1,8,1,1,1,1
2020-04-29 15:00:00+00,-1.471616,53.377524,52,1,4,3,1,8,1,1,2,1
2020-04-29 00:00:00+00,-1.4506,53.479865,51,1,2,1,1,9,1,1,1,1
2020-04-29 00:00:00+00,-1.421817,53.457487,65,1,3,1,1,9,1,1,1,1
2020-04-29 00:00:00+00,-1.477857,53.393905,25,1,1,1,1,9,1,1,1,1
2020-04-29 01:00:00+00,-1.486027,53.474614,85,2,5,1,1,9,1,1,1,1
2020-04-29 01:00:00+00,-1.314508,53.338262,62,2,4,1,1,9,1,1,2,1
2020-04-29 01:00:00+00,-1.531551,53.445785,20,1,1,1,1,9,1,2,1,1
2020-04-29 02:00:00+00,-1.451488,53.46573,58,1,3,1,1,9,1,1,2,1
2020-04-29 03:00:00+00,-1.45436,53.433226,44,1,2,1,1,9,1,1,2,2
2020-04-29 03:00:00+00,-1.240836,53.347071,25,1,2,1,1,9,1,1,1,2
2020-04-29 04:00:00+00,-1.561462,53.305611,69,1,2,1,1,9,1,2,1,1
2020-04-29 04:00:00+00,-1.402565,53.318754,57,1,1,1,1,9,1,1,2,1
2020-04-29 05:00:00+00,-1.304291,53.40836,52,3,3,1,1,9,1,1,1,1
2020-04-29 05:00:00+00,-1.225975,53.388507,63,2,1,1,1,9,1,1,1,1
2020-04-29 06:00:00+00,-1.140956,53.451188,58,1,5,1,1,9,1,1,2,1
2020-04-29 06:00:00+00,-1.402085,53.468525,52,2,4,1,1,9,1,1,2,1
2020-04-29 06:00:00+00,-1.401395,53.422945,50,2,5,1,1,9,1,1,2,1
2020-04-29 06:00:00+00,-1.404956,53.34655,50,1,3,1,1,9,1,1,2,1
2020-04-29 06:00:00+00,-1.229694,53.443067,48,1,3,1,1,9,1,1,2,2
2020-04-29 07:00:00+00,-1.515661,53.411758,82,2,4,1,1,9,1,1,2,1
2020-04-29 08:00:00+00,-1.29973,53.33222,21,2,1,1,1,9,1,1,1,1
2020-04-29 08:00:00+00,-1.458287,53.387042,71,1,1,1,1,9,1,2,1,1
2020-04-29 08:00:00+00,-1.475609,53.374448,58,1,4,1,1,9,1,1,2,1
2020-04-29 09:00:00+00,-1.564551,53.316871,28,2,1,1,1,9,1,1,2,1
2020-04-29 09:00:00+00,-1.182733,53.373379,22,2,1,1,1,9,1,1,2,1
2020-04-29 09:00:00+00,-1.473999,53.37691,50,2,1,1,1,9,1,1,1,1
2020-04-29 10:00:00+00,-1.13217,53.469841,31,1,2,1,1,9,1,1,1,1
2020-04-29 10:00:00+00,-1.480968,53.387265,80,1,4,1,1,9,1,1,2,1
2020-04-29 11:00:00+00,-1.279572,53.463979,42,2,4,1,1,9,1,1,1,1
2020-04-29 11:00:00+00,-1.459475,53.379995,16,2,3,1,1,9,1,1,2,1
2020-04-29 11:00:00+00,-1.468165,53.374125,43,2,2,1,1,9,1,1,2,1
2020-04-29 12:00:00+00,-1.510358,53.319806,47,1,5,1,1,9,1,1,1,1
2020-04-29 12:00:00+00,-1.465672,53.379561,23,2,3,1,1,9,1,1,2,1
2020-04-29 13:00:00+00,-1.550018,53.387921,67,1,2,1,1,9,1,1,2,1
2020-04-29 14:00:00+00,-1.179477,53.357788,21,2,3,1,1,9,1,1,1,1
2020-04-29 14:00:00+00,-1.539361,53.328729,38,2,4,1,1,9,1,1,2,2
2020-04-29 14:00:00+00,-1.460114,53.37849,16,2,1,1,1,9,1,1,1,1
2020-04-29 14:00:00+00,-1.465372,53.384432,23,2,4,1,1,9,1,1,2,1
2020-04-29 15:00:00+00,-1.257134,53.341916,72,1,2,1,1,9,1,1,2,1
2020-04-29 15:00:00+00,-1.409808,53.454282,77,2,1,1,1,9,1,2,2,1
2020-04-29 16:00:00+00,-1.463387,53.386537,46,2,3,1,1,9,1,1,2,2
2020-04-29 16:00:00+00,-1.482195,53.376955,51,1,1,1,1,9,1,1,2,1
2020-04-29 17:00:00+00,-1.194329,53.453631,38,1,3,1,1,9,1,1,1,1
2020-04-29 17:00:00+00,-1.478052,53.374717,43,1,1,1,1,9,1,1,1,1
2020-04-29 17:00:00+00,-1.456956,53.386511,83,2,4,1,1,9,1,2,1,1
2020-04-29 17:00:00+00,-1.463086,53.37679,37,2,5,1,1,9,1,1,1,1
2020-04-29 17:00:00+00,-1.476363,53.387319,55,1,5,1,1,9,1,1,1,1
2020-04-29 18:00:00+00,-1.244238,53.308837,61,1,1,1,1,9,1,1,1,1
2020-04-29 19:00:00+00,-1.235879,53.376961,46,2,5,1,1,9,1,1,2,1
2020-04-29 20:00:00+00,-1.185691,53.354993,63,2,5,1,1,9,1,1,2,2
2020-04-29 20:00:00+00,-1.254611,53.40806,52,1,5,1,1,9,1,1,2,1
2020-04-29 20:00:00+00,-1.262011,53.474495,49,1,4,1,1,9,1,1,1,2
2020-04-29 21:00:00+00,-1.148489,53.321639,54,2,2,1,1,9,1,1,2,1
2020-04-29 21:00:00+00,-1.526535,53.437464,20,3,3,1,1,9,1,1,1,1
2020-04-29 22:00:00+00,-1.361153,53.460585,23,1,2,1,1,9,1,1,1,1
2020-04-29 22:00:00+00,-1.535798,53.473286,36,1,4,1,1,9,1,2,1,1
2020-04-29 23:00:00+00,-1.493592,53.313345,67,2,1,1,1,9,1,1,1,1
2020-04-29 23:00:00+00,-1.462967,53.432387,37,1,4,1,1,9,1,2,1,1
2020-04-29 10:00:00+00,-1.473079,53.374881,32,2,5,2,1,9,1,2,2,1
2020-04-29 12:00:00+00,-1.467569,53.386446,37,3,1,2,1,9,1,1,1,1
2020-04-29 12:00:00+00,-1.467508,53.378492,84,1,3,2,1,9,1,1,1,1
2020-04-29 13:00:00+00,-1.471156,53.312185,24,1,2,2,1,9,1,1,2,1
2020-04-29 13:00:00+00,-1.466237,53.377245,74,1,1,2,1,9,1,2,2,1
2020-04-29 13:00:00+00,-1.473675,53.378015,32,2,5,2,1,9,1,1,2,1
2020-04-29 14:00:00+00,-1.470969,53.380393,44,1,1,2,1,9,1,1,2,1
2020-04-29 14:00:00+00,-1.474567,53.383107,61,1,1,2,1,9,1,1,1,1
2020-04-29 15:00:00+00,-1.467614,53.381036,31,2,4,2,1,9,1,1,1,1
2020-04-29 15:00:00+00,-1.472798,53.381977,61,2,3,2,1,9,1,1,2,1
2020-04-29 11:00:00+00,-1.465434,53.376736,54,2,1,3,1,9,1,2,2,1
2020-04-29 11:00:00+00,-1.474804,53.382091,79,1,1,3,1,9,1,1,1,1
2020-04-29 12:00:00+00,-1.464988,53.37655,47,2,4,3,1,9,1,1,1,1
2020-04-29 13:00:00+00,-1.466288,53.374191,53,2,5,3,1,9,1,1,2,1
2020-04-29 13:00:00+00,-1.467229,53.382226,34,1,4,3,1,9,1,1,1,1
2020-04-29 14:00:00+00,-1.473501,53.380287,54,1,5,3,1,9,1,1,1,1
2020-04-29 00:00:00+00,-1.361153,53.460585,72,2,5,1,1,10,1,1,1,1
2020-04-29 01:00:00+00,-1.366579,53.46426,57,2,3,1,1,10,1,1,2,1
2020-04-29 01:00:00+00,-1.138715,53.31038,57,1,4,1,1,10,1,1,2,1
2020-04-29 01:00:00+00,-1.385295,53.332473,63,2,4,1,1,10,1,1,1,1
2020-04-29 01:00:00+00,-1.242136,53.420631,70,1,5,1,1,10,1,1,2,1
2020-04-29 02:00:00+00,-1.468173,53.372896,83,1,3,1,1,10,1,1,2,1
2020-04-29 02:00:00+00,-1.544054,53.317668,42,1,3,1,1,10,1,1,1,1
2020-04-29 02:00:00+00,-1.207754,53.365667,39,2,2,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.220282,53.397753,65,2,5,1,1,10,1,1,2,1
2020-04-29 03:00:00+00,-1.18805,53.313052,79,1,3,1,1,10,1,1,1,1
2020-04-29 05:00:00+00,-1.493972,53.441571,36,1,2,1,1,10,1,1,2,1
2020-04-29 05:00:00+00,-1.375378,53.32756,46,2,3,1,1,10,1,1,2,1
2020-04-29 06:00:00+00,-1.233896,53.458388,48,2,1,1,1,10,1,1,1,1
2020-04-29 07:00:00+00,-1.144118,53.461332,22,3,2,1,1,10,1,1,2,1
2020-04-29 08:00:00+00,-1.467411,53.386927,30,1,1,1,1,10,1,1,1,1
2020-04-29 10:00:00+00,-1.310238,53.383373,61,2,1,1,1,10,1,1,1,1
2020-04-29 10:00:00+00,-1.288095,53.452541,16,1,1,1,1,10,1,1,1,2
2020-04-29 10:00:00+00,-1.457268,53.375846,40,2,5,1,1,10,1,1,1,1
2020-04-29 10:00:00+00,-1.476607,53.386884,74,1,5,1,1,10,1,1,2,1
2020-04-29 12:00:00+00,-1.145402,53.414442,77,2,3,1,1,10,1,1,2,1
2020-04-29 12:00:00+00,-1.480059,53.378607,48,1,3,1,1,10,1,1,2,1
2020-04-29 12:00:00+00,-1.458384,53.375037,30,2,1,1,1,10,1,1,1,1
2020-04-29 13:00:00+00,-1.465725,53.375411,66,2,5,1,1,10,1,1,1,2
2020-04-29 13:00:00+00,-1.462985,53.385271,56,2,5,1,1,10,1,1,1,1
2020-04-29 14:00:00+00,-1.281325,53.371549,47,1,3,1,1,10,1,1,2,1
2020-04-29 14:00:00+00,-1.350394,53.384832,66,2,1,1,1,10,1,1,2,1
2020-04-29 16:00:00+00,-1.126874,53.436,26,1,2,1,1,10,1,2,2,1
2020-04-29 16:00:00+00,-1.168071,53.401345,22,1,2,1,1,10,1,2,2,1
2020-04-29 16:00:00+00,-1.457758,53.382063,51,1,1,1,1,10,1,1,2,1
2020-04-29 16:00:00+00,-1.483591,53.374789,32,1,3,1,1,10,1,1,2,1
2020-04-29 17:00:00+00,-1.416525,53.419499,48,2,1,1,1,10,1,1,1,1
2020-04-29 17:00:00+00,-1.466586,53.384163,17,1,2,1,1,10,1,1,2,1
2020-04-29 17:00:00+00,-1.471776,53.387071,28,1,4,1,1,10,1,1,1,1
2020-04-29 17:00:00+00,-1.465365,53.387805,75,1,5,1,1,10,1,2,2,1
2020-04-29 18:00:00+00,-1.48572,53.437156,46,2,5,1,1,10,1,1,1,1
2020-04-29 18:00:00+00,-1.46984,53.375274,61,2,1,1,1,10,1,2,2,1
2020-04-29 19:00:00+00,-1.168059,53.437875,85,1,4,1,1,10,1,1,1,1
2020-04-29 19:00:00+00,-1.46058,53.375546,47,2,1,1,1,10,1,1,1,1
2020-04-29 20:00:00+00,-1.127474,53.478813,23,2,1,1,1,10,1,1,1,1
2020-04-29 21:00:00+00,-1.34684,53.422552,74,1,4,1,1,10,1,1,2,1
2020-04-29 21:00:00+00,-1.281467,53.364751,24,3,2,1,1,10,1,1,2,1
2020-04-29 21:00:00+00,-1.144461,53.45741,30,2,3,1,1,10,1,1,1,1
2020-04-29 22:00:00+00,-1.19796,53.305076,18,2,4,1,1,10,1,1,2,1
2020-04-29 23:00:00+00,-1.322627,53.347367,34,1,3,1,1,10,1,1,1,1
2020-04-29 23:00:00+00,-1.135363,53.416369,30,1,1,1,1,10,1,1,1,1
2020-04-29 10:00:00+00,-1.468366,53.375843,17,1,4,2,1,10,1,1,2,1
2020-04-29 12:00:00+00,-1.466307,53.377972,63,2,5,2,1,10,1,1,1,1
2020-04-29 13:00:00+00,-1.470232,53.384661,64,1,2,2,1,10,1,1,2,1
2020-04-29 13:00:00+00,-1.471523,53.377332,40,2,1,2,1,10,1,1,1,1
2020-04-29 15:00:00+00,-1.468231,53.375798,29,1,3,2,1,10,1,2,1,1
2020-04-29 16:00:00+00,-1.475144,53.455729,60,1,5,2,1,10,1,1,2,1
2020-04-29 16:00:00+00,-1.467126,53.386665,82,2,1,2,1,10,1,1,2,1
2020-04-29 16:00:00+00,-1.47427,53.386391,76,2,1,2,1,10,1,2,1,1
2020-04-29 17:00:00+00,-1.47471,53.380581,44,1,3,2,1,10,1,1,1,2
2020-04-29 17:00:00+00,-1.465145,53.37858,80,1,1,2,1,10,1,2,2,1
2020-04-29 14:00:00+00,-1.473021,53.379036,66,1,1,3,1,10,1,1,2,1
2020-04-29 16:00:00+00,-1.472838,53.379141,33,1,4,3,1,10,1,2,1,1
2020-04-29 00:00:00+00,-1.486027,53.474614,25,1,3,1,1,11,1,1,2,1
