PickUpTime,DropOffTime,passangers,trip distance,pickup long,pickup lat,dropoff long,dropoff lat,fare amount,trip amount,total amount
4/28/2020 20:24,4/28/2020 20:25,2,0.8,-1.508411,53.372522,-1.454729,53.375381,2.4,0.24,2.77
4/28/2020 20:27,4/28/2020 20:38,2,6.4,-1.51031,53.39186,-1.499005,53.389055,38.4,0,40.32
4/28/2020 20:30,4/28/2020 20:33,3,1.6,-1.471339,53.384371,-1.48809,53.380209,6.4,0,6.72
4/28/2020 20:33,4/28/2020 20:40,1,4,-1.503475,53.368381,-1.482743,53.388715,12,1.2,13.86
4/28/2020 20:35,4/28/2020 20:38,2,1.6,-1.443582,53.379306,-1.513305,53.372419,4.8,0,5.04
4/28/2020 20:38,4/28/2020 20:40,3,0.8,-1.46353,53.3684,-1.490554,53.384799,2.4,0.24,2.77
4/28/2020 20:41,4/28/2020 20:45,2,2.4,-1.476644,53.371336,-1.489602,53.369316,9.6,0.96,11.09
4/28/2020 20:44,4/28/2020 20:51,3,4,-1.458377,53.3787,-1.466908,53.390935,20,2,23.1
4/28/2020 20:47,4/28/2020 20:56,1,4.8,-1.441453,53.389973,-1.497501,53.37209,24,0,25.2
4/28/2020 20:50,4/28/2020 20:57,2,4,-1.516243,53.380263,-1.490602,53.367825,12,0,12.6
4/28/2020 20:53,4/28/2020 21:00,3,4,-1.514335,53.374148,-1.469836,53.382938,20,0,21
4/28/2020 20:56,4/28/2020 21:01,2,3.2,-1.501028,53.377316,-1.504212,53.382617,12.8,1.28,14.78
4/28/2020 20:58,4/28/2020 21:10,2,6.4,-1.43658,53.388256,-1.515124,53.372547,19.2,0,20.16
4/28/2020 21:01,4/28/2020 21:13,1,6.4,-1.505306,53.371223,-1.446721,53.375023,19.2,0,20.16
4/28/2020 21:04,4/28/2020 21:14,1,5.6,-1.511836,53.391128,-1.460581,53.386979,28,0,29.4
4/28/2020 21:07,4/28/2020 21:10,3,1.6,-1.475112,53.383386,-1.484676,53.379258,9.6,0.96,11.09
4/28/2020 21:10,4/28/2020 21:11,1,0.8,-1.449065,53.390022,-1.43938,53.390871,5.6,0,5.88
4/28/2020 21:13,4/28/2020 21:26,2,7.2,-1.438812,53.372093,-1.515137,53.391416,28.8,0,30.24
4/28/2020 21:16,4/28/2020 21:21,2,3.2,-1.509164,53.380163,-1.455522,53.386615,22.4,2.24,25.87
4/28/2020 21:19,4/28/2020 21:27,2,4.8,-1.499772,53.37628,-1.467681,53.370007,24,0,25.2
4/28/2020 21:21,4/28/2020 21:24,1,1.6,-1.510778,53.384483,-1.503479,53.391672,8,0,8.4
4/28/2020 21:24,4/28/2020 21:27,1,1.6,-1.48676,53.368293,-1.481367,53.389761,6.4,0,6.72
4/28/2020 21:27,4/28/2020 21:30,3,1.6,-1.440441,53.367731,-1.459108,53.378121,6.4,0.64,7.39
4/28/2020 21:30,4/28/2020 21:40,1,5.6,-1.447811,53.383916,-1.461215,53.370975,39.2,0,41.16
4/28/2020 21:33,4/28/2020 21:42,1,4.8,-1.472679,53.379975,-1.478713,53.368778,28.8,2.88,33.26
4/28/2020 21:36,4/28/2020 21:40,1,2.4,-1.469914,53.372567,-1.438825,53.384014,14.4,0,15.12
4/28/2020 21:39,4/28/2020 21:52,1,7.2,-1.501377,53.391044,-1.491852,53.388468,21.6,2.16,24.95
4/28/2020 21:42,4/28/2020 21:52,3,5.6,-1.482336,53.372863,-1.462178,53.374614,16.8,1.68,19.4
4/28/2020 21:45,4/28/2020 21:53,1,4.8,-1.446573,53.383728,-1.472567,53.384215,24,2.4,27.72
4/28/2020 21:47,4/28/2020 21:56,1,4.8,-1.440578,53.38569,-1.478204,53.386815,33.6,0,35.28
4/28/2020 21:50,4/28/2020 22:03,3,7.2,-1.440847,53.387837,-1.49334,53.374074,21.6,2.16,24.95
4/28/2020 21:53,4/28/2020 22:06,2,7.2,-1.440171,53.369634,-1.516108,53.372506,50.4,0,52.92
4/28/2020 21:56,4/28/2020 22:08,3,6.4,-1.453553,53.374723,-1.475605,53.38916,25.6,0,26.88
4/28/2020 21:59,4/28/2020 22:10,3,6.4,-1.435076,53.388581,-1.4793,53.367898,44.8,4.48,51.74
4/28/2020 22:02,4/28/2020 22:06,1,2.4,-1.457632,53.375011,-1.472428,53.39126,14.4,1.44,16.63
4/28/2020 22:05,4/28/2020 22:09,1,2.4,-1.476582,53.380726,-1.455102,53.387186,14.4,1.44,16.63
4/28/2020 22:08,4/28/2020 22:16,3,4.8,-1.514244,53.381091,-1.435578,53.375881,19.2,1.92,22.18
4/28/2020 22:10,4/28/2020 22:22,1,6.4,-1.446331,53.391345,-1.504117,53.389224,32,3.2,36.96
4/28/2020 22:13,4/28/2020 22:23,1,5.6,-1.459721,53.368159,-1.505028,53.386008,22.4,0,23.52
4/28/2020 22:16,4/28/2020 22:21,3,2.4,-1.446323,53.388274,-1.474292,53.377731,12,1.2,13.86
4/28/2020 22:19,4/28/2020 22:25,1,3.2,-1.474848,53.367863,-1.451918,53.385423,16,1.6,18.48
4/28/2020 22:22,4/28/2020 22:31,3,4.8,-1.438145,53.390875,-1.50921,53.369645,28.8,0,30.24
4/28/2020 22:25,4/28/2020 22:32,3,4,-1.470076,53.384882,-1.463471,53.379274,28,0,29.4
4/28/2020 22:28,4/28/2020 22:33,3,3.2,-1.495109,53.38788,-1.452388,53.375754,12.8,1.28,14.78
4/28/2020 22:31,4/28/2020 22:42,2,6.4,-1.449189,53.368649,-1.447922,53.390472,32,0,33.6
4/28/2020 22:33,4/28/2020 22:44,2,5.6,-1.481742,53.373789,-1.483291,53.383363,22.4,0,23.52
4/28/2020 22:36,4/28/2020 22:45,3,4.8,-1.5059,53.373079,-1.488079,53.379933,33.6,3.36,38.81
4/28/2020 22:39,4/28/2020 22:52,3,7.2,-1.444082,53.387909,-1.468088,53.376609,28.8,2.88,33.26
4/28/2020 22:42,4/28/2020 22:55,2,7.2,-1.505539,53.36894,-1.513296,53.384066,43.2,0,45.36
4/28/2020 22:45,4/28/2020 22:55,2,5.6,-1.443317,53.37174,-1.442034,53.371159,39.2,0,41.16
4/28/2020 22:48,4/28/2020 22:57,2,4.8,-1.44486,53.371877,-1.483585,53.38709,24,2.4,27.72
4/28/2020 22:51,4/28/2020 23:02,2,6.4,-1.503145,53.368296,-1.461047,53.367639,19.2,1.92,22.18
4/28/2020 22:54,4/28/2020 23:07,3,7.2,-1.501794,53.368726,-1.48403,53.369317,21.6,2.16,24.95
4/28/2020 22:57,4/28/2020 23:09,3,7.2,-1.502751,53.381396,-1.445714,53.384512,43.2,0,45.36
4/28/2020 22:59,4/28/2020 23:02,2,1.6,-1.491386,53.379457,-1.4656,53.384181,6.4,0,6.72
4/28/2020 23:02,4/28/2020 23:04,1,0.8,-1.504858,53.370872,-1.493943,53.377299,5.6,0.56,6.47
4/28/2020 23:05,4/28/2020 23:11,3,3.2,-1.508477,53.382265,-1.492333,53.391649,12.8,1.28,14.78
4/28/2020 23:08,4/28/2020 23:17,1,4.8,-1.463284,53.368772,-1.444975,53.383134,14.4,1.44,16.63
4/28/2020 23:11,4/28/2020 23:15,2,2.4,-1.458111,53.373685,-1.466339,53.377155,7.2,0,7.56
4/28/2020 23:14,4/28/2020 23:21,3,4,-1.506426,53.369577,-1.457616,53.388685,16,1.6,18.48
4/28/2020 23:17,4/28/2020 23:18,1,0.8,-1.495421,53.385824,-1.512772,53.382952,4.8,0,5.04
4/28/2020 23:20,4/28/2020 23:22,2,1.6,-1.501718,53.383923,-1.441353,53.380875,9.6,0.96,11.09
4/28/2020 23:22,4/28/2020 23:27,2,2.4,-1.483259,53.382101,-1.491423,53.37611,9.6,0.96,11.09
4/28/2020 23:25,4/28/2020 23:35,2,5.6,-1.495904,53.371104,-1.469604,53.375591,33.6,3.36,38.81
4/28/2020 23:28,4/28/2020 23:33,3,2.4,-1.501003,53.384789,-1.435846,53.38709,9.6,0.96,11.09
4/28/2020 23:31,4/28/2020 23:35,3,2.4,-1.510764,53.391395,-1.439722,53.378449,14.4,1.44,16.63
4/28/2020 23:34,4/28/2020 23:44,2,5.6,-1.488544,53.380709,-1.471468,53.383452,16.8,0,17.64
4/28/2020 23:37,4/28/2020 23:47,1,5.6,-1.479081,53.374171,-1.476327,53.388862,39.2,3.92,45.28
4/28/2020 23:40,4/28/2020 23:43,1,1.6,-1.491788,53.388274,-1.487579,53.367785,11.2,1.12,12.94
4/28/2020 23:43,4/28/2020 23:45,1,1.6,-1.487051,53.389222,-1.454626,53.383257,6.4,0.64,7.39
4/28/2020 23:45,4/28/2020 23:48,3,1.6,-1.439216,53.378053,-1.489282,53.3814,6.4,0.64,7.39
4/28/2020 23:48,4/29/2020 0:00,1,6.4,-1.446609,53.377803,-1.453021,53.369618,44.8,0,47.04
4/28/2020 23:51,4/28/2020 23:53,2,0.8,-1.498199,53.370478,-1.457234,53.379545,4,0.4,4.62
4/28/2020 23:54,4/29/2020 0:03,2,4.8,-1.505827,53.376272,-1.49922,53.368553,24,0,25.2
4/28/2020 23:57,4/29/2020 0:09,3,6.4,-1.46897,53.373234,-1.472955,53.385254,32,0,33.6
4/29/2020 0:00,4/29/2020 0:09,1,4.8,-1.514384,53.378015,-1.510237,53.382349,14.4,0,15.12
4/29/2020 0:03,4/29/2020 0:07,3,2.4,-1.466253,53.377782,-1.485995,53.369664,14.4,0,15.12
4/29/2020 0:06,4/29/2020 0:11,1,3.2,-1.460967,53.370747,-1.476516,53.379159,9.6,0,10.08
4/29/2020 0:09,4/29/2020 0:20,2,6.4,-1.441691,53.386298,-1.510778,53.380433,38.4,0,40.32
4/29/2020 0:11,4/29/2020 0:20,1,4.8,-1.47972,53.391965,-1.467381,53.387447,28.8,2.88,33.26
4/29/2020 0:14,4/29/2020 0:26,3,6.4,-1.46641,53.370592,-1.457036,53.378164,19.2,1.92,22.18
4/29/2020 0:17,4/29/2020 0:20,3,1.6,-1.44376,53.372445,-1.480389,53.379073,9.6,0.96,11.09
4/29/2020 0:20,4/29/2020 0:26,1,3.2,-1.449482,53.383947,-1.478492,53.382994,16,0,16.8
4/29/2020 0:23,4/29/2020 0:32,2,4.8,-1.513044,53.371568,-1.449072,53.390112,33.6,0,35.28
4/29/2020 0:26,4/29/2020 0:36,2,5.6,-1.43495,53.390763,-1.44844,53.389792,33.6,3.36,38.81
4/28/2020 0:14,4/28/2020 0:14,3,1.6,-1.466528,53.377277,-1.45581,53.383826,8,0,8.4
4/28/2020 0:17,4/28/2020 0:15,3,0.8,-1.458279,53.382979,-1.477773,53.384864,3.2,0,3.36
4/28/2020 0:20,4/28/2020 0:28,3,6.4,-1.488005,53.375459,-1.46573,53.391885,44.8,4.48,51.74
4/28/2020 0:23,4/28/2020 0:24,3,2.4,-1.453289,53.390566,-1.45282,53.36942,14.4,1.44,16.63
4/28/2020 0:26,4/28/2020 0:24,1,0.8,-1.511275,53.384954,-1.472821,53.368429,4.8,0.48,5.54
4/28/2020 0:29,4/28/2020 0:27,2,0.8,-1.487113,53.387862,-1.472659,53.374523,3.2,0,3.36
4/28/2020 0:32,4/28/2020 0:30,1,0.8,-1.440772,53.390972,-1.450058,53.369879,2.4,0,2.52
4/28/2020 0:34,4/28/2020 0:43,2,6.4,-1.466414,53.392284,-1.439002,53.369011,25.6,2.56,29.57
4/28/2020 0:37,4/28/2020 0:43,1,4.8,-1.510629,53.385631,-1.468813,53.372526,19.2,1.92,22.18
4/28/2020 0:40,4/28/2020 0:41,2,2.4,-1.462061,53.389254,-1.471412,53.371339,16.8,1.68,19.4
4/28/2020 0:43,4/28/2020 0:51,2,6.4,-1.508715,53.389108,-1.493419,53.378772,19.2,1.92,22.18
4/28/2020 0:46,4/28/2020 0:45,2,1.6,-1.481016,53.386385,-1.453769,53.383959,8,0.8,9.24
4/28/2020 0:49,4/28/2020 0:53,2,4,-1.472142,53.376412,-1.447589,53.368271,28,0,29.4
4/28/2020 0:52,4/28/2020 1:00,2,6.4,-1.436424,53.379859,-1.485312,53.374719,19.2,1.92,22.18
4/28/2020 0:55,4/28/2020 0:57,2,3.2,-1.478658,53.383965,-1.487354,53.374792,19.2,0,20.16
4/28/2020 0:57,4/28/2020 0:58,2,2.4,-1.496541,53.374302,-1.472752,53.390962,12,1.2,13.86
4/28/2020 1:00,4/28/2020 1:09,2,6.4,-1.467328,53.380107,-1.447218,53.388409,44.8,4.48,51.74
4/28/2020 1:03,4/28/2020 1:06,3,3.2,-1.497702,53.390464,-1.463705,53.378825,9.6,0,10.08
4/28/2020 1:06,4/28/2020 1:13,1,5.6,-1.483248,53.370696,-1.462046,53.386746,16.8,0,17.64
4/28/2020 1:09,4/28/2020 1:14,2,4.8,-1.49173,53.385046,-1.491522,53.372997,33.6,3.36,38.81
4/28/2020 1:12,4/28/2020 1:21,2,7.2,-1.485344,53.375286,-1.46803,53.375723,28.8,2.88,33.26
4/28/2020 1:15,4/28/2020 1:20,1,4.8,-1.446685,53.389783,-1.49894,53.3861,24,0,25.2
4/28/2020 1:18,4/28/2020 1:26,1,6.4,-1.465657,53.369506,-1.435209,53.376228,19.2,0,20.16
4/28/2020 1:21,4/28/2020 1:24,2,4,-1.502877,53.371497,-1.437059,53.382095,24,2.4,27.72
4/28/2020 1:23,4/28/2020 1:30,3,5.6,-1.454062,53.381493,-1.500889,53.376385,39.2,3.92,45.28
4/28/2020 1:26,4/28/2020 1:26,2,1.6,-1.484577,53.381384,-1.461159,53.381145,8,0.8,9.24
4/28/2020 1:29,4/28/2020 1:36,2,5.6,-1.441085,53.368259,-1.436425,53.383518,16.8,1.68,19.4
4/28/2020 1:32,4/28/2020 1:40,2,6.4,-1.455819,53.369165,-1.435492,53.39017,32,3.2,36.96
4/28/2020 1:35,4/28/2020 1:34,2,1.6,-1.474456,53.372733,-1.461541,53.377769,8,0,8.4
4/28/2020 1:38,4/28/2020 1:46,2,6.4,-1.514314,53.372291,-1.498767,53.372283,19.2,1.92,22.18
4/28/2020 1:41,4/28/2020 1:39,1,0.8,-1.442846,53.388964,-1.44061,53.372316,5.6,0,5.88
4/28/2020 1:44,4/28/2020 1:53,2,7.2,-1.470703,53.378252,-1.477558,53.379493,21.6,2.16,24.95
4/28/2020 1:46,4/28/2020 1:56,3,7.2,-1.484535,53.377146,-1.505745,53.383262,50.4,5.04,58.21
4/28/2020 1:49,4/28/2020 1:52,2,3.2,-1.455518,53.392155,-1.456923,53.3761,12.8,0,13.44
4/28/2020 1:52,4/28/2020 1:55,1,3.2,-1.504682,53.387016,-1.474284,53.387563,19.2,1.92,22.18
4/28/2020 1:55,4/28/2020 1:53,3,0.8,-1.482114,53.387306,-1.477362,53.371678,2.4,0.24,2.77
4/28/2020 1:58,4/28/2020 1:56,3,0.8,-1.435943,53.374867,-1.470166,53.383467,4.8,0.48,5.54
4/28/2020 2:01,4/28/2020 2:02,2,2.4,-1.448389,53.376834,-1.473907,53.372214,14.4,0,15.12
4/28/2020 2:04,4/28/2020 2:12,2,6.4,-1.447374,53.377881,-1.510759,53.389655,44.8,0,47.04
4/28/2020 2:07,4/28/2020 2:06,2,1.6,-1.509244,53.390351,-1.460409,53.375676,9.6,0.96,11.09
4/28/2020 2:09,4/28/2020 2:10,1,2.4,-1.484567,53.369815,-1.512906,53.385904,7.2,0,7.56
4/28/2020 2:12,4/28/2020 2:13,3,2.4,-1.467793,53.381716,-1.470534,53.387005,14.4,1.44,16.63
4/28/2020 2:15,4/28/2020 2:15,3,1.6,-1.481267,53.382265,-1.437806,53.375564,6.4,0.64,7.39
4/28/2020 2:18,4/28/2020 2:26,2,6.4,-1.480019,53.374453,-1.495733,53.384873,25.6,2.56,29.57
4/28/2020 2:21,4/28/2020 2:19,3,0.8,-1.439909,53.38496,-1.461424,53.385649,2.4,0,2.52
4/28/2020 2:24,4/28/2020 2:26,1,3.2,-1.478087,53.391797,-1.486345,53.379523,22.4,0,23.52
4/28/2020 2:27,4/28/2020 2:36,1,7.2,-1.437108,53.374124,-1.450374,53.388151,21.6,2.16,24.95
4/28/2020 2:30,4/28/2020 2:31,2,2.4,-1.438061,53.384652,-1.438679,53.382053,7.2,0,7.56
4/28/2020 2:33,4/28/2020 2:35,2,3.2,-1.482228,53.37978,-1.494439,53.384528,9.6,0.96,11.09
4/28/2020 2:35,4/28/2020 2:41,2,4.8,-1.478251,53.371104,-1.444485,53.389506,33.6,3.36,38.81
4/28/2020 2:38,4/28/2020 2:41,2,3.2,-1.456004,53.375282,-1.476658,53.374805,22.4,2.24,25.87
4/28/2020 2:41,4/28/2020 2:48,2,5.6,-1.504756,53.392247,-1.472796,53.385094,28,0,29.4
4/28/2020 2:44,4/28/2020 2:42,2,0.8,-1.515045,53.387673,-1.502915,53.383047,2.4,0.24,2.77
4/28/2020 2:47,4/28/2020 2:55,2,6.4,-1.459547,53.380291,-1.475453,53.371538,25.6,2.56,29.57
4/28/2020 2:50,4/28/2020 2:49,1,1.6,-1.467167,53.377738,-1.483777,53.386447,6.4,0.64,7.39
4/28/2020 2:53,4/28/2020 2:57,2,4,-1.51484,53.382322,-1.444314,53.381139,24,2.4,27.72
4/28/2020 2:56,4/28/2020 2:57,3,2.4,-1.456672,53.381205,-1.501046,53.385217,12,1.2,13.86
4/28/2020 2:58,4/28/2020 2:59,1,2.4,-1.508325,53.390965,-1.475129,53.384568,7.2,0,7.56
4/28/2020 3:01,4/28/2020 3:07,2,4.8,-1.434581,53.379336,-1.456517,53.375827,28.8,0,30.24
4/28/2020 3:04,4/28/2020 3:07,2,3.2,-1.514794,53.390129,-1.44551,53.385155,16,1.6,18.48
4/28/2020 3:07,4/28/2020 3:15,3,6.4,-1.473002,53.384353,-1.44086,53.376994,32,0,33.6
4/28/2020 3:10,4/28/2020 3:14,3,4,-1.466535,53.385892,-1.471395,53.371711,20,0,21
4/28/2020 3:13,4/28/2020 3:21,1,6.4,-1.449609,53.390394,-1.447273,53.389604,19.2,0,20.16
4/28/2020 3:16,4/28/2020 3:24,1,6.4,-1.455822,53.380017,-1.502122,53.391061,25.6,2.56,29.57
4/28/2020 3:19,4/28/2020 3:22,2,4,-1.470378,53.374956,-1.441064,53.384116,20,2,23.1
4/28/2020 3:21,4/28/2020 3:21,3,1.6,-1.471953,53.376279,-1.504892,53.37188,9.6,0,10.08
4/28/2020 3:24,4/28/2020 3:24,2,1.6,-1.464671,53.377426,-1.489631,53.378147,8,0,8.4
4/28/2020 3:27,4/28/2020 3:37,3,7.2,-1.508518,53.391159,-1.486574,53.383809,21.6,2.16,24.95
4/28/2020 3:30,4/28/2020 3:40,2,7.2,-1.491667,53.386978,-1.4432,53.377162,50.4,0,52.92
4/28/2020 3:33,4/28/2020 3:35,1,3.2,-1.447726,53.382345,-1.44595,53.37378,22.4,2.24,25.87
4/28/2020 3:36,4/28/2020 3:34,1,0.8,-1.4876,53.382135,-1.455595,53.379364,4.8,0,5.04
4/28/2020 3:39,4/28/2020 3:37,3,0.8,-1.452007,53.385923,-1.464473,53.382382,5.6,0,5.88
4/28/2020 3:42,4/28/2020 3:45,2,4,-1.501916,53.383811,-1.505123,53.383391,24,0,25.2
4/28/2020 3:45,4/28/2020 3:51,3,5.6,-1.507043,53.379637,-1.453356,53.388475,22.4,0,23.52
4/28/2020 3:47,4/28/2020 3:48,2,2.4,-1.470235,53.376052,-1.514614,53.386745,12,1.2,13.86
4/28/2020 3:50,4/28/2020 4:00,1,7.2,-1.441565,53.37214,-1.479705,53.367852,50.4,5.04,58.21
4/28/2020 3:53,4/28/2020 3:56,1,3.2,-1.441997,53.382635,-1.449922,53.381412,16,1.6,18.48
4/28/2020 3:56,4/28/2020 3:58,3,3.2,-1.437775,53.380546,-1.440788,53.377585,12.8,0,13.44
4/28/2020 3:59,4/28/2020 4:06,3,5.6,-1.475439,53.392388,-1.457159,53.37556,22.4,2.24,25.87
4/28/2020 4:02,4/28/2020 4:11,2,7.2,-1.437779,53.375708,-1.509369,53.37481,43.2,4.32,49.9
4/28/2020 4:05,4/28/2020 4:09,2,4,-1.484209,53.384798,-1.509403,53.379581,24,2.4,27.72
4/28/2020 4:08,4/28/2020 4:13,3,4.8,-1.438832,53.38339,-1.439841,53.392056,24,2.4,27.72
4/28/2020 4:10,4/28/2020 4:16,1,4.8,-1.504487,53.373986,-1.492908,53.384925,14.4,1.44,16.63
4/28/2020 4:13,4/28/2020 4:16,1,3.2,-1.482941,53.371748,-1.444629,53.383909,22.4,0,23.52
4/28/2020 4:16,4/28/2020 4:14,2,0.8,-1.51117,53.390123,-1.462107,53.378591,5.6,0,5.88
4/28/2020 4:19,4/28/2020 4:19,2,1.6,-1.479623,53.377172,-1.442825,53.385221,4.8,0,5.04
4/28/2020 4:22,4/28/2020 4:26,1,4,-1.502147,53.37215,-1.458473,53.388401,12,0,12.6
4/28/2020 4:25,4/28/2020 4:23,2,0.8,-1.437538,53.39162,-1.503342,53.386212,4.8,0,5.04
4/28/2020 4:28,4/28/2020 4:27,1,1.6,-1.498518,53.376997,-1.502495,53.379074,6.4,0,6.72
4/28/2020 4:31,4/28/2020 4:32,1,2.4,-1.511101,53.374442,-1.443167,53.379324,9.6,0.96,11.09
4/28/2020 4:33,4/28/2020 4:33,2,1.6,-1.499591,53.382815,-1.480233,53.387701,11.2,0,11.76
4/28/2020 4:36,4/28/2020 4:34,1,0.8,-1.473587,53.37421,-1.491986,53.377022,4.8,0.48,5.54
4/28/2020 4:39,4/28/2020 4:49,3,7.2,-1.481452,53.368938,-1.445244,53.388582,50.4,0,52.92
4/28/2020 4:42,4/28/2020 4:49,3,5.6,-1.510853,53.385923,-1.450072,53.389734,16.8,0,17.64
4/28/2020 4:45,4/28/2020 4:52,1,5.6,-1.481437,53.385683,-1.44222,53.386872,22.4,0,23.52
4/28/2020 4:48,4/28/2020 4:50,2,3.2,-1.486468,53.378865,-1.507025,53.392382,22.4,2.24,25.87
4/28/2020 4:51,4/28/2020 4:52,1,2.4,-1.439686,53.383354,-1.442952,53.379508,12,1.2,13.86
4/28/2020 4:54,4/28/2020 5:00,2,5.6,-1.465303,53.389136,-1.499624,53.370655,39.2,3.92,45.28
4/28/2020 4:57,4/28/2020 5:02,1,4.8,-1.47476,53.372265,-1.453479,53.391189,19.2,0,20.16
4/28/2020 4:59,4/28/2020 5:02,1,3.2,-1.440086,53.381071,-1.509297,53.392287,9.6,0.96,11.09
4/28/2020 5:02,4/28/2020 5:09,3,5.6,-1.43539,53.36992,-1.444095,53.384285,22.4,0,23.52
4/28/2020 5:05,4/28/2020 5:03,3,0.8,-1.487157,53.384146,-1.512102,53.370198,5.6,0,5.88
4/28/2020 5:08,4/28/2020 5:15,2,5.6,-1.441632,53.382914,-1.459464,53.386801,16.8,0,17.64
4/28/2020 5:11,4/28/2020 5:15,2,4,-1.46156,53.375177,-1.514775,53.373367,28,2.8,32.34
4/28/2020 5:14,4/28/2020 5:18,3,4,-1.445993,53.385587,-1.454518,53.3792,12,1.2,13.86
4/28/2020 5:17,4/28/2020 5:18,2,2.4,-1.457181,53.390366,-1.485864,53.380457,7.2,0.72,8.32
4/28/2020 5:20,4/28/2020 5:21,3,2.4,-1.501935,53.385746,-1.47603,53.381396,16.8,0,17.64
4/28/2020 5:22,4/28/2020 5:23,3,2.4,-1.459536,53.372474,-1.514488,53.386335,7.2,0.72,8.32
4/28/2020 5:25,4/28/2020 5:29,1,4,-1.459991,53.36937,-1.468565,53.372604,16,0,16.8
4/28/2020 5:28,4/28/2020 5:38,1,7.2,-1.471049,53.369549,-1.490594,53.388092,21.6,2.16,24.95
4/28/2020 5:31,4/28/2020 5:32,3,2.4,-1.464239,53.391234,-1.487553,53.392201,7.2,0,7.56
4/28/2020 5:34,4/28/2020 5:39,1,4.8,-1.511918,53.378257,-1.470657,53.388046,19.2,0,20.16
4/28/2020 5:37,4/28/2020 5:46,2,7.2,-1.486901,53.386303,-1.484013,53.384867,21.6,2.16,24.95
4/28/2020 5:40,4/28/2020 5:41,3,2.4,-1.485598,53.389843,-1.507296,53.369699,7.2,0.72,8.32
4/28/2020 5:43,4/28/2020 5:52,3,7.2,-1.467155,53.389948,-1.458527,53.369934,50.4,0,52.92
4/28/2020 5:45,4/28/2020 5:54,2,6.4,-1.444906,53.369634,-1.437423,53.376176,25.6,0,26.88
4/28/2020 5:48,4/28/2020 5:58,3,7.2,-1.436182,53.389551,-1.44643,53.381409,36,3.6,41.58
4/28/2020 5:51,4/28/2020 5:55,1,4,-1.49724,53.3918,-1.493598,53.376726,24,2.4,27.72
4/28/2020 5:54,4/28/2020 5:57,3,3.2,-1.436834,53.387565,-1.471793,53.379241,9.6,0,10.08
4/28/2020 5:57,4/28/2020 5:57,1,1.6,-1.443661,53.370997,-1.495319,53.39141,11.2,1.12,12.94
4/28/2020 6:00,4/28/2020 5:59,1,1.6,-1.499052,53.391096,-1.469275,53.384042,4.8,0.48,5.54
4/28/2020 6:03,4/28/2020 6:04,1,2.4,-1.491422,53.385089,-1.504034,53.390628,16.8,1.68,19.4
4/28/2020 6:06,4/28/2020 6:04,3,0.8,-1.488481,53.372191,-1.469253,53.383426,3.2,0.32,3.7
4/28/2020 6:09,4/28/2020 6:18,2,7.2,-1.502186,53.378004,-1.500698,53.386224,43.2,0,45.36
4/28/2020 6:11,4/28/2020 6:17,3,4.8,-1.470254,53.381949,-1.472637,53.379213,14.4,0,15.12
4/28/2020 6:14,4/28/2020 6:12,1,0.8,-1.488362,53.373529,-1.513812,53.377117,5.6,0,5.88
4/28/2020 6:17,4/28/2020 6:24,1,5.6,-1.480439,53.370046,-1.435342,53.390003,33.6,3.36,38.81
4/28/2020 6:20,4/28/2020 6:27,3,5.6,-1.484703,53.385245,-1.446064,53.370273,33.6,0,35.28
4/28/2020 6:23,4/28/2020 6:22,2,1.6,-1.495776,53.380858,-1.473416,53.383567,4.8,0.48,5.54
4/28/2020 6:26,4/28/2020 6:35,1,7.2,-1.45019,53.375814,-1.476513,53.373556,36,0,37.8
4/28/2020 6:29,4/28/2020 6:28,3,1.6,-1.470485,53.378789,-1.489001,53.390988,4.8,0.48,5.54
4/28/2020 6:32,4/28/2020 6:33,2,2.4,-1.464153,53.372739,-1.5061,53.370482,12,1.2,13.86
4/28/2020 6:34,4/28/2020 6:40,3,4.8,-1.464789,53.381659,-1.466814,53.379994,28.8,0,30.24
4/28/2020 6:37,4/28/2020 6:35,2,0.8,-1.471982,53.391809,-1.475235,53.392311,3.2,0.32,3.7
4/28/2020 6:40,4/28/2020 6:45,2,4.8,-1.469978,53.390452,-1.485144,53.374728,24,0,25.2
4/28/2020 6:43,4/28/2020 6:50,1,5.6,-1.484402,53.388501,-1.510356,53.378163,16.8,1.68,19.4
4/28/2020 6:46,4/28/2020 6:54,1,6.4,-1.469723,53.387837,-1.501276,53.375049,19.2,0,20.16
4/28/2020 6:49,4/28/2020 6:58,1,7.2,-1.506544,53.385056,-1.512327,53.381282,43.2,0,45.36
4/28/2020 6:52,4/28/2020 6:53,2,2.4,-1.495,53.387955,-1.510989,53.381502,7.2,0.72,8.32
4/28/2020 6:55,4/28/2020 6:58,3,4,-1.489254,53.38453,-1.511203,53.370918,28,0,29.4
4/28/2020 6:57,4/28/2020 7:03,3,4.8,-1.435818,53.38891,-1.443642,53.384261,14.4,0,15.12
4/28/2020 7:00,4/28/2020 6:58,2,0.8,-1.505389,53.389253,-1.444994,53.376417,4.8,0.48,5.54
4/28/2020 7:03,4/28/2020 7:11,1,6.4,-1.509788,53.371489,-1.435112,53.37226,19.2,0,20.16
4/28/2020 7:06,4/28/2020 7:10,1,4,-1.477122,53.38399,-1.50384,53.369035,24,0,25.2
4/28/2020 7:09,4/28/2020 7:10,1,2.4,-1.454628,53.387426,-1.471134,53.382299,9.6,0,10.08
